facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date
family_child_care_homes,191806024,GOOSBY FAMILY CHILD CARE,"GOOSBY, OLLIE MAE","GOOSBY, OLLIE MAE",(323) 303-1521,Unavailable,LOS ANGELES,CA,90007,LOS ANGELES,54,12,LICENSED,9/10/1993,,5252025
family_child_care_homes,483001308,"GRAVES, MARIA FAMILY CHILD CARE HOME","GRAVES, MARIA","GRAVES, MARIA",(707) 557-7473,Unavailable,VALLEJO,CA,94591,SOLANO,1,12,LICENSED,8/14/1996,,5252025
family_child_care_homes,191805900,"GREEN-SIMMONS, JASMINE FAMILY DAY CARE","GREEN-SIMMONS, JASMINE","GREEN-SIMMONS, JASMINE",(323) 766-0227,Unavailable,LOS ANGELES,CA,90016,LOS ANGELES,58,12,LICENSED,11/17/1992,,5252025
family_child_care_homes,300610744,"GREEN, DONNA","GREEN, DONNA","GREEN, DONNA",(714) 814-2225,Unavailable,ANAHEIM,CA,92808,ORANGE,6,12,LICENSED,4/19/1990,,5252025
family_child_care_homes,197402273,"GREGORY, RHONDA","GREGORY, RHONDA","GREGORY, RHONDA",(310) 953-6821,Unavailable,TORRANCE,CA,90502,LOS ANGELES,30,12,LICENSED,4/26/1996,,5252025
family_child_care_homes,360905637,GUILLEM FAMILY CHILD CARE,"GUILLEM, PAT",PAT GUILLEM,(909) 988-6696,Unavailable,ONTARIO,CA,91762,SAN BERNARDINO,9,12,LICENSED,5/4/1987,,5252025
family_child_care_homes,13411239,"GUINN, CHARLOTTE","GUINN, CHARLOTTE","GUINN, CHARLOTTE",(510) 763-2439,Unavailable,OAKLAND,CA,94612,ALAMEDA,2,12,LICENSED,12/28/1995,,5252025
family_child_care_homes,394501289,"GULLEY, PORSCHA",PORSCHA GULLEY,"GULLEY, PORSCHA",(401) 649-1246,Unavailable,TRACY,CA,95377,SAN JOAQUIN,53,12,LICENSED,11/26/2024,,5252025
family_child_care_homes,197417393,GUTIERREZ-DUBOSE FAMILY CHILD CARE,GUTIERREZ-DUBOSE/ ANA MARIA,GUTIERREZ-DUBOSE,(310) 773-1344,Unavailable,LOS ANGELES,CA,90064,LOS ANGELES,30,12,LICENSED,9/27/2010,,5252025
family_child_care_homes,197494951,GUTIERREZ FAMILY CHILD CARE,LISSET GUTIERREZ,LISSET GUTIERREZ,(310) 774-9979,Unavailable,HAWTHORNE,CA,90250,LOS ANGELES,30,12,LICENSED,5/6/2022,,5252025
family_child_care_homes,192004902,GUTIERREZ FAMILY CHILD CARE,"GUTIERREZ, LETICIA","GUTIERREZ, LETICIA",(323) 262-6507,Unavailable,LOS ANGELES,CA,90033,LOS ANGELES,33,12,LICENSED,11/1/2000,,5252025
family_child_care_homes,376102339,"GUTIERREZ, DANIELLE FAMILY CHILD CARE","GUTIERREZ, DANIELLE",DANIELLE GUTIERREZ,(619) 504-9958,Unavailable,SAN DIEGO,CA,92120,SAN DIEGO,51,12,LICENSED,12/19/2024,,5252025
family_child_care_homes,376102303,"HAMIDI, FATIMA FAMILY CHILD CARE","HAMIDI, FATIMA",FATIMA HAMIDI,(619) 558-8902,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,12,LICENSED,12/10/2024,,5252025
family_child_care_homes,13411778,"HANCOCK, DORIS Y.","HANCOCK, DORIS Y.",DORIS Y. HANCOCK,(510) 654-9077,Unavailable,OAKLAND,CA,94609,ALAMEDA,2,12,LICENSED,11/4/1996,,5252025
family_child_care_homes,304202304,"HANSEN, KAREL","HANSEN, KAREL","HANSEN, KAREL",(949) 470-3246,Unavailable,MISSION VIEJO,CA,92692,ORANGE,6,12,LICENSED,2/4/1997,,5252025
family_child_care_homes,70215095,"HARRIS, LEDERELE","HARRIS, LEDERELE","HARRIS, LEDERELE",(510) 439-6355,Unavailable,RICHMOND,CA,94806,CONTRA COSTA,2,12,LICENSED,6/15/1995,,5252025
family_child_care_homes,70214960,"HARTFIELD, CAROLYN & DAVID","HARTFIELD, CAROLYN & DAVID","HARTFIELD, CAROLYN & DAVID",(510) 223-4832,Unavailable,RICHMOND,CA,94806,CONTRA COSTA,2,12,LICENSED,10/24/1994,,5252025
family_child_care_homes,370811050,"HART, TERRI FAMILY CHILD CARE","HART, TERRI",TERRI HART,(619) 701-5437,Unavailable,LAKESIDE,CA,92040,SAN DIEGO,51,12,LICENSED,12/27/1989,,5252025
family_child_care_homes,191223990,HASTINGS FAMILY DAY CARE,"HASTINGS, CONNIE LYNNE","HASTINGS, CONNIE LYNNE",(661) 272-5605,Unavailable,PALMDALE,CA,93550,LOS ANGELES,12,12,LICENSED,6/9/1989,,5252025
family_child_care_homes,191806752,"HEATH, ANNIE MARIE FAMILY DAY CARE","HEATH, ANNIE MARIE","HEATH, ANNIE MARIE",(323) 935-4448,Unavailable,LOS ANGELES,CA,90019,LOS ANGELES,58,12,LICENSED,3/17/1994,,5252025
family_child_care_homes,197419249,HENDRICKSON & WRIGHT FAMILY CHILD CARE,"HENDRICKSON, LATASHA & WRIGHT, LINDA","HENDRICKSON, LATASHA",(323) 397-0970,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,2/19/2014,,5252025
family_child_care_homes,480104397,"HERREN, LINDA FAMILY CHILD CARE HOME","HERREN, LINDA SUSAN","HERREN, LINDA S.",(707) 552-4878,Unavailable,VALLEJO,CA,94591,SOLANO,1,12,LICENSED,8/30/1982,,5252025
family_child_care_homes,304314174,"HERRERA CAMACHO, ELIANA","HERRERA CAMACHO, ELIANA","HERRERA CAMACHO, ELIANA",(626) 592-7741,Unavailable,FULLERTON,CA,92833,ORANGE,6,12,LICENSED,10/6/2023,,5252025
family_child_care_homes,380506175,"HICKS-HUFF, MAE EVA","HICKS-HUFF, MAE EVA","HICKS-HUFF, MAE EVA",(415) 822-3676,Unavailable,SAN FRANCISCO,CA,94124,SAN FRANCISCO,5,12,LICENSED,2/8/1993,,5252025
family_child_care_homes,165620710,"HICKS, DANYUELL FAMILY CHILD CARE","HICKS, DANYUELL","HICKS, DANYUELL",(559) 212-1032,Unavailable,HANFORD,CA,93230,KINGS,57,12,LICENSED,4/9/2025,,5252025
family_child_care_homes,191609286,HOFFMAN FAMILY DAY CARE,"HOFFMAN, TAMARA AND SIMON",TAMARA AND SIMON HOFFMAN,(310) 779-8520,Unavailable,TORRANCE,CA,90503,LOS ANGELES,30,12,LICENSED,6/24/1993,,5252025
family_child_care_homes,197410750,HOLLAND FAMILY CHILD CARE,"HOLLAND, MONA M.","HOLLAND, MONA M.",(323) 359-8384,Unavailable,LOS ANGELES,CA,90056,LOS ANGELES,30,12,LICENSED,12/16/2003,,5252025
family_child_care_homes,197405133,HOOVER FAMILY CHILD CARE,"HOOVER, REGINA","HOOVER, REGINA",(323) 251-5578,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,9/15/1998,,5252025
family_child_care_homes,191512482,HORTUA FAMILY DAY CARE,"HORTUA, LIGIA","HORTUA, LIGIA",(323) 583-7005,Unavailable,HUNTINGTON PARK,CA,90255,LOS ANGELES,54,12,LICENSED,6/5/1993,,5252025
family_child_care_homes,197402817,HOWARD FAMILY DAY CARE,"HOWARD, GLENDA & JESSE",JESSE HOWARD,(818) 887-9359,Unavailable,WEST HILLS,CA,91304,LOS ANGELES,58,12,LICENSED,9/23/1996,,5252025
family_child_care_homes,434416866,"HOWAY, LINDY","HOWAY, LINDY",LINDY HOWAY,(951) 219-4496,Unavailable,SAN JOSE,CA,95130,SANTA CLARA,7,12,LICENSED,1/30/2024,,5252025
family_child_care_homes,13416271,"HOWELL, YEIRA","HOWELL, YEIRA","HOWELL, YEIRA",(510) 967-2876,Unavailable,OAKLAND,CA,94602,ALAMEDA,2,12,LICENSED,3/21/2002,,5252025
family_child_care_homes,566216985,HOWISON FAMILY CHILD CARE,"HOWISON, SARAH",SARAH HOWISON,(614) 323-3573,Unavailable,VENTURA,CA,93001,VENTURA,17,12,LICENSED,5/10/2024,,5252025
family_child_care_homes,434416868,"HSAW, ASHLEY","HSAW, ASHLEY",ASHLEY HSAW,(650) 793-1893,Unavailable,CUPERTINO,CA,95014,SANTA CLARA,7,12,LICENSED,2/1/2024,,5252025
family_child_care_homes,191806350,HUGHES FAMILY DAY CARE,"HUGHES, SHELLEY","HUGHES, SHELLEY",(323) 292-0668,Unavailable,LOS ANGELES,CA,90008,LOS ANGELES,58,12,LICENSED,12/10/1993,,5252025
family_child_care_homes,198000816,HUNTER FAMILY CHILD CARE,"HUNTER, LYDIA","HUNTER, LYDIA",(562) 924-0520,Unavailable,LAKEWOOD,CA,90715,LOS ANGELES,54,12,LICENSED,4/15/1995,,5252025
family_child_care_homes,343625439,"HUSSAIN KHIL, KHATIRA",KHATIRA HUSSAIN KHIL,"HUSSAIN KHIL, KHATIRA",(916) 804-8962,Unavailable,SACRAMENTO,CA,95832,SACRAMENTO,3,12,LICENSED,1/31/2024,,5252025
family_child_care_homes,198010236,IBARRA FAMILY CHILD CARE,"IBARRA, GISELA","IBARRA, GISELA",(323) 263-7540,Unavailable,LOS ANGELES,CA,90023,LOS ANGELES,54,12,LICENSED,3/3/2004,,5252025
family_child_care_homes,195700275,ILLULIAN FAMILY CHILD CARE,DEVORAH ILLULIAN,DEVORAH ILLULIAN,(310) 927-3362,Unavailable,BEVERLY HILLS,CA,90210,LOS ANGELES,58,12,LICENSED,8/30/2024,,5252025
family_child_care_homes,198013295,INIGUEZ FAMILY CHILD CARE,JOSEFINA INIGUEZ,"INIGUEZ, JOSEFINA",(323) 352-4417,Unavailable,HUNTINGTON PARK,CA,90255,LOS ANGELES,54,10,LICENSED,5/10/2007,,5252025
family_child_care_homes,304314462,"IVANCHUK, IVAN","IVANCHUK, IVAN","IVANCHUK, IVAN",(424) 212-0391,Unavailable,IRVINE,CA,92618,ORANGE,6,12,LICENSED,12/13/2024,,5252025
family_child_care_homes,197401041,JACKSON FAMILY CHILD CARE,JUDY JACKSON,JUDY JACKSON,(310) 415-1944,Unavailable,WILMINGTON,CA,90744,LOS ANGELES,30,12,LICENSED,5/7/1996,,5252025
family_child_care_homes,197400162,JACKSON FAMILY DAY CARE,"JACKSON, BRENDA JEAN",BRENDA JEAN JACKSON,(323) 735-6991,Unavailable,LOS ANGELES,CA,90016,LOS ANGELES,58,12,LICENSED,6/20/1994,,5252025
family_child_care_homes,10212181,"JARAMILLO, ROSA","JARAMILLO, ROSA","JARAMILLO, ROSA",(510) 701-7047,Unavailable,ALBANY,CA,94706,ALAMEDA,2,12,LICENSED,5/15/1989,,5252025
family_child_care_homes,197492989,JARRIN & LOPEZ DE JARRIN FAMILY CHILD CARE,"JARRIN, JUAN LUIS & LOPEZ DE JARRIN, MARIA TERESA","LOPEZ DE JARRIN, & JARRIN",(310) 915-7471,Unavailable,LOS ANGELES,CA,90066,LOS ANGELES,30,12,LICENSED,5/24/2016,,5252025
family_child_care_homes,197401908,JAYASINGHE FAMILY DAY CARE,"JAYASINGHE, ARUNI","JAYASINGHE, ARUNI",(818) 832-5051,Unavailable,CHATSWORTH,CA,91311,LOS ANGELES,58,12,LICENSED,3/1/1996,,5252025
family_child_care_homes,380505746,"JEFFERSON, GLADYS & KAREN","JEFFERSON, GLADYS & KAREN","JEFFERSON, GLADYS",(415) 752-3978,Unavailable,SAN FRANCISCO,CA,94118,SAN FRANCISCO,5,12,LICENSED,1/30/1991,,5252025
family_child_care_homes,380506144,"JENKINS, CAROL","JENKINS, CAROL A.","JENKINS, CAROL A.",(415) 554-0559,Unavailable,SAN FRANCISCO,CA,94117,SAN FRANCISCO,5,12,LICENSED,12/10/1992,,5252025
family_child_care_homes,376101121,"JERJISS, SREENA FAMILY CHILD CARE","JERJISS, SREENA",SREENA JERJISS,(619) 251-9240,Unavailable,SANTEE,CA,92071,SAN DIEGO,51,12,LICENSED,7/1/2022,,5252025
family_child_care_homes,198005951,JOHNSON FAMILY CHILD CARE,"JOHNSON, VALERIE & LAMB, FAITH","JOHNSON, VALERIE",(323) 357-1644,Unavailable,LOS ANGELES,CA,90059,LOS ANGELES,54,12,LICENSED,6/7/2000,,5252025
family_child_care_homes,197416526,JOHNSON FAMILY CHILD CARE,"JOHNSON, MARILYN","JOHNSON, MARILYN",(323) 839-2498,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,10/13/2009,,5252025
family_child_care_homes,364802228,JOHNSON FAMILY DAY CARE,"JOHNSON, DESA JEAN","JOHNSON, DESA J.",(760) 553-5242,Unavailable,HESPERIA,CA,92345,SAN BERNARDINO,12,12,LICENSED,1/8/1996,,5252025
family_child_care_homes,493010160,"JOHNSON, TIFFANY FAMILY CHILD CARE HOME",TIFFANY JOHNSON,"JOHNSON, TIFFANY",(707) 393-1051,Unavailable,SANTA ROSA,CA,95403,SONOMA,1,12,LICENSED,10/14/2022,,5252025
family_child_care_homes,10215117,"JOSEPH-WHITEHEAD, DELORIS J","JOSEPH-WHITEHEAD, DELORIS J","WHITEHEAD-JOSEPH, DELORIS",(510) 482-9635,Unavailable,OAKLAND,CA,94602,ALAMEDA,2,12,LICENSED,3/23/1993,,5252025
family_child_care_homes,197406043,KADOSH FAMILY CHILD CARE,"KADOSH, ADA",KADOSH,(818) 703-1930,Unavailable,WOODLAND HILLS,CA,91367,LOS ANGELES,58,12,LICENSED,5/17/1999,,5252025
family_child_care_homes,197413303,KAIHANI FAMILY CHILD CARE,"KAIHANI, FARIDEH","KAIHANI, FARIDEH",(310) 641-8370,Unavailable,LOS ANGELES,CA,90045,LOS ANGELES,30,12,LICENSED,2/15/2006,,5252025
family_child_care_homes,197417778,KARAPETIAN FAMILY CHILD CARE,"KARAPTIAN, NONNA","KARAPETIAN, NONNA",(818) 986-1787,Unavailable,SHERMAN OAKS,CA,91403,LOS ANGELES,58,12,LICENSED,7/11/2011,,5252025
family_child_care_homes,376102135,"KARIM, ZABIHULLAH FAMILY CHILD CARE",ZABIHULLAH KARIM,ZABIHULLAH KARIM,(609) 621-6841,Unavailable,EL CAJON,CA,92021,SAN DIEGO,51,12,LICENSED,7/24/2024,,5252025
family_child_care_homes,372011591,"KEAR, JUDITH FAMILY CHILD CARE","KEAR, JUDITH",JUDITH KEAR,(858) 453-6097,Unavailable,SAN DIEGO,CA,92122,SAN DIEGO,51,12,LICENSED,11/28/1978,,5252025
family_child_care_homes,70211076,"KEEL, MESHELLE","KEEL, MESHELLE","KEEL, MESHELLE",(510) 232-8458,Unavailable,SAN PABLO,CA,94806,CONTRA COSTA,2,12,LICENSED,2/1/1990,,5252025
family_child_care_homes,197400845,"KHOSHBAKHSH, JACKLIN F.D.C.","KHOSHBAKHSH, JACKLIN","KHOSHBAKHSH, JACKLIN",(213) 840-0738,Unavailable,LOS ANGELES,CA,90036,LOS ANGELES,33,12,LICENSED,1/27/1995,,5252025
family_child_care_homes,13411428,"KIM, HELEN","KIM, HELEN","KIM, HELEN",(510) 295-8780,Unavailable,BERKELEY,CA,94704,ALAMEDA,2,12,LICENSED,4/11/1996,,5252025
family_child_care_homes,197418755,KIUMEHR FAMILY CHILD CARE,"KIUMEHR, FLORA","KIUMEHR, FLORA",(310) 869-9975,Unavailable,LOS ANGELES,CA,90025,LOS ANGELES,30,12,LICENSED,11/26/2013,,5252025
family_child_care_homes,343624409,"KNAPP, TERRI","KNAPP, TERRI","KNAPP, TERRI",(916) 519-1419,Unavailable,SACRAMENTO,CA,95835,SACRAMENTO,3,12,LICENSED,8/4/2022,,5252025
family_child_care_homes,70208696,"KNIGHT, BEVERLY","KNIGHT, BEVERLY DIANE","KNIGHT, BEVERLY",(925) 757-6864,Unavailable,ANTIOCH,CA,94509,CONTRA COSTA,2,12,LICENSED,4/18/1986,,5252025
family_child_care_homes,343625032,"KOLMANI, KAMILA","KOLMANI, KAMILA","KOLMANI, KAMILA",(916) 907-5942,Unavailable,SACRAMENTO,CA,95864,SACRAMENTO,3,12,LICENSED,6/9/2023,,5252025
family_child_care_homes,191232402,KOPEL FAMILY DAY CARE,"KOPEL, MONIQUE/YEHIEL","KOPEL, MONIQUE",(818) 995-0430,Unavailable,SHERMAN OAKS,CA,91401,LOS ANGELES,58,12,LICENSED,10/19/1993,,5252025
family_child_care_homes,125402513,"KOUGH, BECKY FAMILY CHILD CARE HOME","KOUGH, BECKY","KOUGH, BECKY I.",(707) 443-1349,Unavailable,EUREKA,CA,95501,HUMBOLDT,13,12,LICENSED,5/1/2000,,5252025
family_child_care_homes,197415142,KSIESKI FAMILY CHILD CARE,"KSIESKI, CAROLINE AIMEE","KSIESKI, CAROLINE A.",(424) 227-9146,Unavailable,WESTCHESTER,CA,90045,LOS ANGELES,30,12,LICENSED,2/25/2008,,5252025
family_child_care_homes,393622645,"KUKKUNURU, KAVITHA","KUKKUNURU, KAVITHA","KUKKUNURU, KAVITHA",(925) 400-9952,Unavailable,MOUNTAIN HOUSE,CA,95391,SAN JOAQUIN,53,12,LICENSED,12/26/2018,,5252025
family_child_care_homes,198021643,KUNIKOVA FAMILY CHILD CARE,KRISTINA KUNIKOVA,"KUNIKOVA, KRISTINA",(818) 929-6669,Unavailable,GLENDALE,CA,91201,LOS ANGELES,33,12,LICENSED,3/19/2025,,5252025
family_child_care_homes,197417341,LANG FAMILY CHILD CARE,"LANG, CYNTHIA","LANG, CYNTHIA M.",(310) 951-7823,Unavailable,VENICE,CA,90291,LOS ANGELES,30,12,LICENSED,9/21/2010,,5252025
family_child_care_homes,10214203,"LARSON, ARTHENA","LARSON, ARTHENA","LARSON, ARTHENA",(510) 635-3040,Unavailable,OAKLAND,CA,94603,ALAMEDA,2,12,LICENSED,10/15/1991,,5252025
family_child_care_homes,197411382,LAWSON FAMILY CHILD CARE,"LAWSON, SHATISHA","LAWSON, SHATISHA",(323) 777-1948,Unavailable,LOS ANGELES,CA,90044,LOS ANGELES,30,12,LICENSED,4/1/2004,,5252025
family_child_care_homes,410518974,"LEANNAH, DIANE","LEANNAH, DIANE","LEANNAH, DIANE",(650) 593-3160,Unavailable,SAN CARLOS,CA,94070,SAN MATEO,5,12,LICENSED,9/8/1994,,5252025
family_child_care_homes,434414303,"LECHUGA, ESTHER","LECHUGA, ESTHER","LECHUGA, ESTHER",(408) 706-8930,Unavailable,MORGAN HILL,CA,95037,SANTA CLARA,7,13,LICENSED,2/18/2016,,5252025
family_child_care_homes,10212886,"LENZ, VICTORIA","LENZ, VICTORIA","LENZ, VICTORIA",(925) 462-2990,Unavailable,PLEASANTON,CA,94566,ALAMEDA,52,12,LICENSED,7/2/1990,,5252025
family_child_care_homes,197407068,LEVI FAMILY CHILD CARE,"LEVI, ILANA & ITSHACK",ITSHACK & ILANA LEVI,(818) 762-0280,Unavailable,NORTH HOLLYWOOD,CA,91606,LOS ANGELES,58,12,LICENSED,9/24/1999,,5252025
family_child_care_homes,394500724,"LEVINGSTON, JA'NAY","LEVINGSTON, JA'NAY","LEVINSGTON, JA'NAY",(209) 696-1298,Unavailable,STOCKTON,CA,95207,SAN JOAQUIN,53,12,LICENSED,10/12/2022,,5252025
family_child_care_homes,197419542,LEWKOW FAMILY CHILD CARE,"LEWKOW, HANA",HANA LEWKOW,(310) 437-0329,Unavailable,CULVER CITY,CA,90230,LOS ANGELES,30,12,LICENSED,10/3/2014,,5252025
family_child_care_homes,434417331,"LIU, YUXIN","LIU, YUXIN","LIU, YUXIN",(650) 662-6999,Unavailable,SANTA CLARA,CA,95051,SANTA CLARA,7,12,LICENSED,5/19/2023,,5252025
family_child_care_homes,434417348,"LI, GAO LAN","LI, GAO LAN","LI, GAO LAN",(650) 505-6292,Unavailable,SUNNYVALE,CA,94085,SANTA CLARA,7,12,LICENSED,6/27/2023,,5252025
family_child_care_homes,198400116,LONGWOOD FAMILY CHILD CARE,ELEXIS LONGWOOD,ELEXIS LONGWOOD,(310) 344-5339,Unavailable,LONG BEACH,CA,90807,LOS ANGELES,54,12,LICENSED,9/30/2019,,5252025
family_child_care_homes,198007609,LORENZO FAMILY CHILD CARE,"LORENZO, ADRIANA",ADRIANA LORENZO,(323) 688-8309,Unavailable,LOS ANGELES,CA,90033,LOS ANGELES,33,10,LICENSED,7/9/2002,,5252025
family_child_care_homes,70215056,"LYNCH, CARMELITA","LYNCH, CARMELITA","LYNCH, CARMELITA",(510) 245-8100,Unavailable,HERCULES,CA,94547,CONTRA COSTA,2,12,LICENSED,12/13/1994,,5252025
family_child_care_homes,191811236,MABRY FAMILY DAY CARE,"MABRY, LINDA R.","MABRY, LINDA R.",(213) 215-1567,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,2/2/1995,,5252025
family_child_care_homes,214005711,"MAJOULET, HEATHER","MAJOULET, HEATHER","MAJOULET, HEATHER",(415) 225-5770,Unavailable,SAN RAFAEL,CA,94903,MARIN,5,12,LICENSED,1/7/2025,,5252025
family_child_care_homes,10214763,"MAJUMDAR, ELIZABETH","MAJUMDAR, ELIZABETH","MAJUMDAR, ELIZABETH",(510) 396-6591,Unavailable,FREMONT,CA,94536,ALAMEDA,52,12,LICENSED,9/1/1992,,5252025
family_child_care_homes,61373327,MALDONADO FAMILY DAY CARE,"MALDONADO, GEORGINA","MALDONADO, GEORGINA",(530) 635-5064,Unavailable,COLUSA,CA,95932,COLUSA,13,12,LICENSED,1/14/1991,,5252025
family_child_care_homes,196216832,MANSOURPOUR FAMILY CHILD CARE,"MANSOURPOUR, FAHIMEH",FAHIMEH MANSOURPOUR,(818) 946-6632,Unavailable,AGOURA HILLS,CA,91301,LOS ANGELES,17,12,LICENSED,1/25/2024,,5252025
family_child_care_homes,191608340,MAOUDA FAMILY DAY CARE,"MAOUDA, YEHUDIT","MAOUDA, YEHUDIT",(310) 279-6609,Unavailable,LOS ANGELES,CA,90035,LOS ANGELES,58,12,LICENSED,10/20/1992,,5252025
family_child_care_homes,13416631,"MARIN, THANIA","MARIN, THANIA","MARIN, THANIA",(510) 841-1043,Unavailable,BERKELEY,CA,94703,ALAMEDA,2,11,LICENSED,10/22/2002,,5252025
family_child_care_homes,192009162,MARTINEZ FAMILY CHILD CARE,"MARTINEZ, SONIA TRINIDAD","MARTINEZ, SONIA TRINIDAD",(323) 971-3297,Unavailable,LOS ANGELES,CA,90037,LOS ANGELES,54,12,LICENSED,9/27/2002,,5252025
family_child_care_homes,304314043,"MARTINEZ, BRIZA & MARTINEZ, SILVIA","MARTINEZ, BRIZA & MARTINEZ, SILVIA","MARTINEZ, B & MARTINEZ, S",(714) 606-5061,Unavailable,TUSTIN,CA,92780,ORANGE,6,12,LICENSED,7/8/2022,,5252025
family_child_care_homes,480108028,"MARTINEZ, JOANNE FAMILY CHILD CARE HOME","MARTINEZ, JOANNE","MARTINEZ, JOANNE",(707) 372-0172,Unavailable,FAIRFIELD,CA,94533,SOLANO,1,12,LICENSED,1/29/1987,,5252025
family_child_care_homes,380505839,"MARTINEZ, MARIA E.","MARTINEZ, MARIA E.","MARTINEZ, MARIA",(415) 586-0461,Unavailable,SAN FRANCISCO,CA,94112,SAN FRANCISCO,5,12,LICENSED,4/26/1991,,5252025
family_child_care_homes,300608142,"MARTINEZ, OFELIA & MARTINEZ, DAISY","MARTINEZ, OFELIA & MARTINEZ, DAISY","MARTINEZ, OFELIA",(714) 632-5363,Unavailable,ANAHEIM,CA,92806,ORANGE,6,12,LICENSED,7/1/1989,,5252025
family_child_care_homes,197405926,MASSEY FAMILY CHILD CARE,"MASSEY, CAROL","MASSEY, CAROL",(323) 291-0595,Unavailable,LOS ANGELES,CA,90043,LOS ANGELES,58,12,LICENSED,6/30/1999,,5252025
family_child_care_homes,192007936,MATHEU FAMILY CHILD CARE,"MATHEU, GRACIA IRINA","MATHEU, GRACIA",(323) 257-6278,Unavailable,LOS ANGELES,CA,90042,LOS ANGELES,33,12,LICENSED,8/30/2001,,5252025
family_child_care_homes,45400591,MATLIN'S FAMILY DAY CARE,"MATLIN, JULIE A. AND DANA K.","MATLIN, JULIE A.",(530) 893-5418,Unavailable,CHICO,CA,95926,BUTTE,13,12,LICENSED,6/19/1995,,5252025
family_child_care_homes,197415189,MATTHEWS FAMILY CHILD CARE,"MATTHEWS, SHAMECKA","MATTHEWS, SHAMECKA",(323) 868-2457,Unavailable,LOS ANGELES,CA,90018,LOS ANGELES,54,12,LICENSED,3/18/2008,,5252025
family_child_care_homes,280110915,"MC GRAW, SUSAN FCCH","MC GRAW, SUSAN","MC GRAW, SUSAN",(707) 738-0754,Unavailable,NAPA,CA,94558,NAPA,1,12,LICENSED,10/24/1991,,5252025
family_child_care_homes,483010590,"MCCOY, JOURNEY FCCH","MCCOY, JOURNEY","MCCOY, JOURNEY",(707) 342-4597,Unavailable,VALLEJO,CA,94591,SOLANO,1,12,LICENSED,3/1/2024,,5252025
family_child_care_homes,197416983,MELIKSETYAN FAMILY CHILD CARE,"MELIKSETYAN, NAIRA","MELIKSETYAN, NAIRA",(323) 206-7624,Unavailable,LOS ANGELES,CA,90036,LOS ANGELES,33,12,LICENSED,3/25/2010,,5252025
family_child_care_homes,343625984,"MELNIK, ALENA & OLGA",ALENA & OLGA MELNIK,"MELNIK, ALENA & OLGA",(916) 432-0581,Unavailable,ANTELOPE,CA,95843,SACRAMENTO,3,12,LICENSED,8/14/2024,,5252025
family_child_care_homes,394500898,"MENDEZ, ELDA","MENDEZ, ELDA",ELDA MENDEZ,(209) 321-6709,Unavailable,MANTECA,CA,95336,SAN JOAQUIN,53,12,LICENSED,8/8/2023,,5252025
family_child_care_homes,384004738,"MENDONCA, MAYRA","MENDONCA, MAYRA","MENDONCA, MAYRA",(415) 716-1751,Unavailable,SAN FRANCISCO,CA,94131,SAN FRANCISCO,5,12,LICENSED,10/12/2023,,5252025
family_child_care_homes,198011327,MENDOZA FAMILY CHILD CARE,"MENDOZA, IRMA & MARTHA","MENDOZA, IRMA & MARTHA",(323) 221-2895,Unavailable,LOS ANGELES,CA,90031,LOS ANGELES,33,10,LICENSED,1/26/2005,,5252025
family_child_care_homes,426217095,MENDOZA FCC AKA CRIS  DAYCARE,GUADALUPE MENDOZA,"MENDOZA, GUADALUPE",(805) 363-9882,Unavailable,SANTA MARIA,CA,93458,SANTA BARBARA,17,12,LICENSED,8/1/2024,,5252025
family_child_care_homes,380504126,"MENDOZA, ELSA & MENDOZA, JORGE","MENDOZA, ELSA & MENDOZA, JORGE","MENDOZA, ELSA & JORGE",(415) 282-3793,Unavailable,SAN FRANCISCO,CA,94110,SAN FRANCISCO,5,12,LICENSED,3/16/1983,,5252025
family_child_care_homes,197400488,MENJIVAR FAMILY DAY CARE,"MENJIVAR, OFELIA & MENJIVAR, DIANA",OFELIA & DIANA MENJIVAR,(818) 365-6247,Unavailable,SYLMAR,CA,91342,LOS ANGELES,12,12,LICENSED,8/5/1996,,5252025
family_child_care_homes,191607308,MERCADO FAMILY DAY CARE,"MERCADO, MARILYN S. & MERCADO, JULIA N.","MERCADO, MARILYN S.",(424) 387-5918,Unavailable,VENICE,CA,90291,LOS ANGELES,30,12,LICENSED,3/12/1992,,5252025
family_child_care_homes,136609038,"MERCADO, ALMA FAMILY CHILD CARE","MERCADO, ALMA",ALMA MERCADO,(760) 791-0078,Unavailable,CALIPATRIA,CA,92233,IMPERIAL,20,12,LICENSED,10/27/1995,,5252025
family_child_care_homes,197411218,MIRZA FAMILY CHILD CARE,"MIRZA, MUMTAZ","MIRZA, MUMTAZ",(310) 838-1649,Unavailable,LOS ANGELES,CA,90034,LOS ANGELES,30,12,LICENSED,2/2/2004,,5252025
