facility_type,facility_number,facility_name,licensee,facility_administrator,facility_telephone_number,facility_address,facility_city,facility_state,facility_zip,county_name,regional_office,facility_capacity,facility_status,license_first_date,closed_date,file_date,address_normalized,full_address,fraud_score,fraud_flags,licensee_normalized
child_care_centers,434417300,BELLGRAD EVERGREEN STEM ACADEMY,BELLGRAD LLC,RONIT ROSE,(408) 568-3674,"3010 FOWLER ROAD, CLASSROOM 31",SAN JOSE,CA,95135,SANTA CLARA,7,70,LICENSED,1/26/2023,,5252025,3010 FOWLER ROAD CLASSROOM 31,"3010 FOWLER ROAD CLASSROOM 31, SAN JOSE",0,,BELLGRAD LLC
child_care_centers,434417101,BELLGRAD STEAM ACADEMY - RIVER GLEN,BELLGRAD LLC,SHAKIBA KHOSBIN,(408) 568-3674,"1088 BROADWAY AVE, RM.10,13&14",SAN JOSE,CA,95125,SANTA CLARA,7,90,LICENSED,9/13/2023,,5252025,1088 BROADWAY AVE RM1013&14,"1088 BROADWAY AVE RM1013&14, SAN JOSE",0,,BELLGRAD LLC
child_care_centers,214005125,BELVEDERE TIBURON CHILD CARE CENTER SCH. AGE,BELVEDERE TIBURON CHILD CARE CENTER,"BURRELL, CRISTINA",(415) 435-4366,1185 TIBURON BOULEVARD,TIBURON,CA,94920,MARIN,5,56,LICENSED,3/25/2009,,5252025,1185 TIBURON BOULEVARD,"1185 TIBURON BOULEVARD, TIBURON",0,,BELVEDERE TIBURON CHILD CARE CENTER
child_care_centers,210110112,BELVEDERE TIBURON C.C.C.-BEL AIRE SCHOOL,BELVEDERE TIBURON CHILD CARE CENTER,CRISTINA BURRELL,(415) 381-2243,"277 KAREN WAY, ROOM M04",TIBURON,CA,94920,MARIN,5,42,CLOSED,8/13/1990,8/9/2022,5252025,277 KAREN WAY ROOM M04,"277 KAREN WAY ROOM M04, TIBURON",0,,BELVEDERE TIBURON CHILD CARE CENTER
child_care_centers,480108620,BENICIA CHILD DEVELOPMENT UNIT-SCHOOL AGE PROGRAM,BENICIA UNIFIED SCHOOL DISTRICT,"DUDLEY, ERICA",(707) 747-8367,2015 EAST 3RD STREET,BENICIA,CA,94510,SOLANO,1,28,CLOSED,3/24/1988,9/23/2024,5252025,2015 EAST 3RD STREET,"2015 EAST 3RD STREET, BENICIA",0,,BENICIA UNIFIED SCHOOL DISTRICT
child_care_centers,13423108,BERKELEY ROSE WALDORF SCHOOL,BERKELEY ROSE WALDORF SCHOOL,JESSICA PRENTICE,(510) 859-7679,2515 HILLEGASS AVENUE,BERKELEY,CA,94704,ALAMEDA,2,36,CLOSED,,10/30/2020,5252025,2515 HILLEGASS AVENUE,"2515 HILLEGASS AVENUE, BERKELEY",0,,BERKELEY ROSE WALDORF SCHOOL
child_care_centers,334808264,BERMUDA DUNES LEARNING CENTER,"CLARK, GAYLE","CLARK, GAYLE",(760) 772-7127,42115 YUCCA LANE,BERMUDA DUNES,CA,92203,RIVERSIDE,10,60,LICENSED,9/5/2000,,5252025,42115 YUCCA LANE,"42115 YUCCA LANE, BERMUDA DUNES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,"CLARK, GAYLE"
child_care_centers,334841537,BERMUDA DUNES LEARNING CENTER @ PALM DESERT,"CLARK, GAYLE",ANDREA LIGHT,(760) 772-7127,45900 PORTOLA,PALM DESERT,CA,92260,RIVERSIDE,10,60,CLOSED,8/26/2012,6/5/2020,5252025,45900 PORTOLA,"45900 PORTOLA, PALM DESERT",1,HIGH_VOLUME_LICENSEE; ,"CLARK, GAYLE"
child_care_centers,485407417,BERT & ERNIE'S PRESCHOOL (SA),TAB AND CAB CO.,"BAILEY, TERRI",(707) 678-4440,255 NORTH LINCOLN STREET,DIXON,CA,95620,SOLANO,13,28,LICENSED,11/1/2018,,5252025,255 NORTH LINCOLN STREET,"255 NORTH LINCOLN STREET, DIXON",2,DUPLICATE_ADDRESS; ,TAB AND CAB CO.
child_care_centers,198400349,"BESA SCHOOL-SCHOOL-AGE PROGRAM, THE","BESA SCHOOL, THE",BRIDGETTE ROBINSON,(310) 987-3454,15014 STUDEBAKER RD,NORWALK,CA,90650,LOS ANGELES,54,45,CLOSED,,4/29/2021,5252025,15014 STUDEBAKER RD,"15014 STUDEBAKER RD, NORWALK",2,DUPLICATE_ADDRESS; ,"BESA SCHOOL, THE"
child_care_centers,198400217,"BESA SCHOOL, THE","BESA SCHOOL, THE",BRIDGETTE ROBINSON,(562) 474-1848,15014 STUDEBAKER RD,NORWALK,CA,90650,LOS ANGELES,54,45,CLOSED,9/1/2020,7/29/2022,5252025,15014 STUDEBAKER RD,"15014 STUDEBAKER RD, NORWALK",2,DUPLICATE_ADDRESS; ,"BESA SCHOOL, THE"
child_care_centers,434404887,BESSE BOLTON KIDS CLUB,PALO ALTO COMMUNITY CHILD CARE,"LANDUCCI, DANIELLE",(650) 856-0847,500 EAST MEADOW,PALO ALTO,CA,94306,SANTA CLARA,52,80,LICENSED,8/31/2001,,5252025,500 EAST MEADOW,"500 EAST MEADOW, PALO ALTO",1,HIGH_VOLUME_LICENSEE; ,PALO ALTO COMMUNITY CHILD CARE
child_care_centers,313623305,"BETH'S ROSEVILLE ACADEMY, INC","BETH'S ROSEVILLE ACADEMY, INC.",BLANCA ROMINE,(916) 789-1122,5100 FOOTHILLS BOULEVARD,ROSEVILLE,CA,95747,PLACER,3,26,LICENSED,10/22/2019,,5252025,5100 FOOTHILLS BOULEVARD,"5100 FOOTHILLS BOULEVARD, ROSEVILLE",2,DUPLICATE_ADDRESS; ,"BETH'S ROSEVILLE ACADEMY, INC."
child_care_centers,304370984,"BIG ADVENTURE, INC.","BIG ADVENTURE, INC.","THORNLEY,J & LAUTURE,C.",(714) 535-4312,2219 W ORANGE AVENUE,ANAHEIM,CA,92804,ORANGE,6,60,CLOSED,6/1/2015,4/19/2024,5252025,2219 W ORANGE AVENUE,"2219 W ORANGE AVENUE, ANAHEIM",2,DUPLICATE_ADDRESS; ,"BIG ADVENTURE, INC."
child_care_centers,376700099,BIRD ROCK ELEMENTARY,YMCA OF SAN DIEGO COUNTY,LAURA O'HARA,(858) 967-6544,5371 LA JOLLA HERMOSA AVENUE,LA JOLLA,CA,92037,SAN DIEGO,51,60,LICENSED,9/10/2004,,5252025,5371 LA JOLLA HERMOSA AVENUE,"5371 LA JOLLA HERMOSA AVENUE, LA JOLLA",1,HIGH_VOLUME_LICENSEE; ,YMCA OF SAN DIEGO COUNTY
child_care_centers,401710474,BISHOP'S PEAK SCHOOL,SAN LUIS OBISPO PARKS AND RECREATION SUN 'N FUN,VALERIA MASON-GALE,(805) 781-7447,451 JAYCEE DRIVE,SAN LUIS OBISPO,CA,93405,SAN LUIS OBISPO,17,60,LICENSED,4/10/1990,,5252025,451 JAYCEE DRIVE,"451 JAYCEE DRIVE, SAN LUIS OBISPO",1,HIGH_VOLUME_LICENSEE; ,SAN LUIS OBISPO PARKS AND RECREATION SUN 'N FUN
child_care_centers,543810129,BOINGOS ACADEMY PHIT CLUB,KIA KIDS INC,ALYSSA CEBALLOS,(559) 623-9206,7131 W PERSHING CT,VISALIA,CA,93291,TULARE,57,45,LICENSED,9/20/2021,,5252025,7131 W PERSHING CT,"7131 W PERSHING CT, VISALIA",1,HIGH_VOLUME_LICENSEE; ,KIA KIDS INC
child_care_centers,197408593,BREAD OF LIFE CHURCH CHRISTIAN CHILD.CTR.(BOLCCC),LING LIANG WORLD-WIDE EVANGELISTIC MISSION,CHARITY LEE,(310) 602-0185,2780 LOMITA BLVD.,TORRANCE,CA,90505,LOS ANGELES,30,56,LICENSED,3/18/2002,9/9/2024,5252025,2780 LOMITA BLVD,"2780 LOMITA BLVD, TORRANCE",2,DUPLICATE_ADDRESS; ,LING LIANG WORLD-WIDE EVANGELISTIC MISSION
child_care_centers,100405378,BRIGHT BEGINNINGS LEARNING CENTER,FIRST BAPTIST CHURCH,YVETTE STEPHENS,(559) 299-5247,2080 TOLLHOUSE ROAD,CLOVIS,CA,93611,FRESNO,4,20,LICENSED,7/20/1988,,5252025,2080 TOLLHOUSE ROAD,"2080 TOLLHOUSE ROAD, CLOVIS",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,FIRST BAPTIST CHURCH
child_care_centers,198019664,BRIGHT BEGINNINGS PRESCHOOL,LA VERNE MANAGEMENT LLC,SUSAN ROSALES,(909) 353-9306,3602 WHEELER AVE,LA VERNE,CA,91750,LOS ANGELES,33,27,LICENSED,1/26/2018,,5252025,3602 WHEELER AVE,"3602 WHEELER AVE, LA VERNE",2,DUPLICATE_ADDRESS; ,LA VERNE MANAGEMENT LLC
child_care_centers,153810125,BRIGHT FUTURES PRESCHOOL,BRIGHT FUTURES PRESCHOOL LLC,"OKAMOTO, JESSICA",(661) 631-5555,608 KENTUCKY,BAKERSFIELD,CA,93305,KERN,57,11,CLOSED,9/17/2020,8/31/2022,5252025,608 KENTUCKY,"608 KENTUCKY, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,BRIGHT FUTURES PRESCHOOL LLC
child_care_centers,153810207,BRIGHT FUTURES PRESCHOOL LLC,GLORIBEL MAGANA,"MAGANA, GLORIBEL",(661) 631-5555,608 KENTUCKY ST,BAKERSFIELD,CA,93305,KERN,57,11,LICENSED,8/31/2022,,5252025,608 KENTUCKY ST,"608 KENTUCKY ST, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,GLORIBEL MAGANA
child_care_centers,434400314,BRIGHT HORIZONS-SAN JOSE,BRIGHT HORIZONS CHILDREN'S CENTER LLC,REBECCA ADAMS,(408) 225-3276,6120 LISKA LANE,SAN JOSE,CA,95119,SANTA CLARA,7,53,LICENSED,7/8/1997,,5252025,6120 LISKA LANE,"6120 LISKA LANE, SAN JOSE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTER LLC
child_care_centers,13415929,BRIGHT HORIZONS AT GARNER SCHOOL AGE PROGRAM,BRIGHT HORIZONS CHILDREN'S CENTER LLC,"MAGABO, MARIA THERESA",(510) 769-5437,2275 NO. LOOP ROAD,ALAMEDA,CA,94502,ALAMEDA,2,50,INACTIVE,1/7/2002,,5252025,2275 NO LOOP ROAD,"2275 NO LOOP ROAD, ALAMEDA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTER LLC
child_care_centers,434416982,BRIGHT HORIZONS AT SUNNYVALE,BRIGHT HORIZONS CHILDREN'S CENTER LLC,GITA NEZAMFAR,(669) 216-4384,1010 SUNNYVALE - SARATOGA ROAD,SUNNYVALE,CA,94087,SANTA CLARA,7,14,INACTIVE,6/14/2021,,5252025,1010 SUNNYVALE - SARATOGA ROAD,"1010 SUNNYVALE - SARATOGA ROAD, SUNNYVALE",1,HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTER LLC
child_care_centers,376700564,BRIGHT HORIZONS AT TIERRASANTA,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,AERRIE ALLEN,(858) 467-1800,6090 SANTO ROAD,SAN DIEGO,CA,92124,SAN DIEGO,51,30,CLOSED,12/19/2008,8/26/2022,5252025,6090 SANTO ROAD,"6090 SANTO ROAD, SAN DIEGO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,198012041,BRIGHT HORIZONS CHILDREN'S CENTER,BRIGHT HORIZON'S CHILDREN'S CENTER LLC,ESTELA PADILLA-SALAZAR,(818) 526-0580,115 N. HOLLYWOOD WAY,BURBANK,CA,91505,LOS ANGELES,58,16,LICENSED,6/2/2006,,5252025,115 N HOLLYWOOD WAY,"115 N HOLLYWOOD WAY, BURBANK",2,DUPLICATE_ADDRESS; ,BRIGHT HORIZON'S CHILDREN'S CENTER LLC
child_care_centers,304270629,BRIGHT HORIZONS IRVINE,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,"SMALLEY, HEATHER",(949) 261-1200,2010 MAIN STREET #120,IRVINE,CA,92614,ORANGE,6,25,LICENSED,12/20/1999,,5252025,2010 MAIN STREET #120,"2010 MAIN STREET #120, IRVINE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,198012084,BRIGHT HORIZONS LOS ANGELES HOPE STREET,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,SAMANTHA MASSENGALE,(213) 623-0072,550 SOUTH HOPE STREET,LOS ANGELES,CA,90071,LOS ANGELES,33,15,CLOSED,6/2/2006,11/12/2024,5252025,550 SOUTH HOPE STREET,"550 SOUTH HOPE STREET, LOS ANGELES",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,434404365,BRIGHT HORIZONS PALO ALTO SQUARE,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,"FERRY, LEAH",(650) 493-3777,3000 EL CAMINO REAL #3-110,PALO ALTO,CA,94306,SANTA CLARA,52,27,LICENSED,12/15/2000,,5252025,3000 EL CAMINO REAL #3-110,"3000 EL CAMINO REAL #3-110, PALO ALTO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,384000104,BRIGHT HORIZONS SAN FRANCISCO CALIFORNIA ST-SCH,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,NEDZADA BALDWIN,(415) 392-7531,555 CALIFORNIA STREET,SAN FRANCISCO,CA,94104,SAN FRANCISCO,5,14,LICENSED,1/12/1996,,5252025,555 CALIFORNIA STREET,"555 CALIFORNIA STREET, SAN FRANCISCO",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,384002149,BRIGHT HORIZONS @ SECOND STREET - SCHOOL AGE,"BRIGHT HORIZONS CHILDREN'S CENTERS, LLC","JONES, ASHLEY",(415) 495-2500,"303 2ND STREET, 2ND FLR. #250",SAN FRANCISCO,CA,94107,SAN FRANCISCO,5,12,CLOSED,3/21/2012,6/1/2024,5252025,303 2ND STREET 2ND FLR #250,"303 2ND STREET 2ND FLR #250, SAN FRANCISCO",1,HIGH_VOLUME_LICENSEE; ,"BRIGHT HORIZONS CHILDREN'S CENTERS, LLC"
child_care_centers,304370310,BRIGHT STAR LEARNING CENTER,BRIGHT STAR LEARNING CENTERS,"COGLIANESE, JUDITH",(714) 895-4063,6621 GLEN DRIVE,HUNTINGTON BEACH,CA,92647,ORANGE,6,131,LICENSED,12/6/2006,,5252025,6621 GLEN DRIVE,"6621 GLEN DRIVE, HUNTINGTON BEACH",2,DUPLICATE_ADDRESS; ,BRIGHT STAR LEARNING CENTERS
child_care_centers,198020743,BRIGHT STARS CARE AND EDUCATION CENTER LLC,MARIA FLORES,"FLORES, MARIA",(626) 384-7713,13628 LOMITAS AVE.,LA PUENTE,CA,91746,LOS ANGELES,33,12,LICENSED,11/1/2021,,5252025,13628 LOMITAS AVE,"13628 LOMITAS AVE, LA PUENTE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,MARIA FLORES
child_care_centers,214005661,BRIGHT STARS CHILDREN'S CENTER INC.,BRIGHT STARS CHILDREN'S CENTER INC.,"TALEBLOO, NAHID",(415) 310-7543,1055 LAS OVEJAS AVENUE,SAN RAFAEL,CA,94903,MARIN,5,19,LICENSED,3/27/2024,,5252025,1055 LAS OVEJAS AVENUE,"1055 LAS OVEJAS AVENUE, SAN RAFAEL",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,BRIGHT STARS CHILDREN'S CENTER INC.
child_care_centers,434417107,BRILLIANT MINDS EARLY LEARNING,BRILLIANT MINDS EARLY LEARNING CDC LLC,LAKISHA HARRIS,(408) 460-6045,390 NORTH RIDGE VISTA AVENUE,SAN JOSE,CA,95127,SANTA CLARA,7,28,CLOSED,,8/2/2023,5252025,390 NORTH RIDGE VISTA AVENUE,"390 NORTH RIDGE VISTA AVENUE, SAN JOSE",2,DUPLICATE_ADDRESS; ,BRILLIANT MINDS EARLY LEARNING CDC LLC
child_care_centers,490111834,BROOKS EXTENDED CHILD CARE,EXTENDED CHILD CARE COALITION OF SONOMA COUNTY,JASON RIGGS,(707) 838-3540,750 NATALIE DRIVE,WINDSOR,CA,95492,SONOMA,1,96,CLOSED,8/23/1993,10/23/2023,5252025,750 NATALIE DRIVE,"750 NATALIE DRIVE, WINDSOR",0,,EXTENDED CHILD CARE COALITION OF SONOMA COUNTY
child_care_centers,376300344,BUDS AND BLOSSOMS PRESCHOOL LLC,"BOLES,NIKKI","BOLES,NIKKI",(760) 645-3044,420 N EL CAMINO REAL SUITE 102,OCEANSIDE,CA,92058,SAN DIEGO,10,24,CLOSED,,10/20/2021,5252025,420 N EL CAMINO REAL SUITE 102,"420 N EL CAMINO REAL SUITE 102, OCEANSIDE",2,DUPLICATE_ADDRESS; ,"BOLES,NIKKI"
child_care_centers,243808725,BUHACH PRESCHOOL,"GAMA, JUAN & MONIQUE","GAMA, JUAN",(209) 489-2008,2606 N. BUHACH ROAD,ATWATER,CA,95301,MERCED,4,25,LICENSED,4/4/2012,,5252025,2606 N BUHACH ROAD,"2606 N BUHACH ROAD, ATWATER",2,DUPLICATE_ADDRESS; ,"GAMA, JUAN & MONIQUE"
child_care_centers,243810074,BUHACH PRESCHOOL,JM3 HOLDINGS LLC,JUAN GAMA,(209) 489-2008,760 LOUGHBOROUGH DR,MERCED,CA,95348,MERCED,4,118,LICENSED,2/4/2020,,5252025,760 LOUGHBOROUGH DR,"760 LOUGHBOROUGH DR, MERCED",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,JM3 HOLDINGS LLC
child_care_centers,243808935,BUHACH PRESCHOOL - MERCED,"GAMA, JUAN & GAMA, MONIQUE",ROBERTA HEREDIA,(209) 626-5741,3190 COLLINS DR,MERCED,CA,95348,MERCED,4,45,LICENSED,12/10/2015,,5252025,3190 COLLINS DR,"3190 COLLINS DR, MERCED",2,DUPLICATE_ADDRESS; ,"GAMA, JUAN & GAMA, MONIQUE"
child_care_centers,243810260,BUHACH PRESCHOOL YOSEMITE CROSSING,JM3 HOLDINGS LLC,JENNIFER MAYS,(209) 489-2008,3670 G ST,MERCED,CA,95340,MERCED,4,30,CLOSED,,5/8/2024,5252025,3670 G ST,"3670 G ST, MERCED",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,JM3 HOLDINGS LLC
child_care_centers,434416420,BUILDING KIDZ SCHOOL,MANALI ECE LLC,MANALI AMAR DOSHI,(408) 559-1003,4115 JACKSOL DRIVE,SAN JOSE,CA,95124,SANTA CLARA,7,52,CLOSED,2/20/2020,7/31/2022,5252025,4115 JACKSOL DRIVE,"4115 JACKSOL DRIVE, SAN JOSE",2,DUPLICATE_ADDRESS; ,MANALI ECE LLC
child_care_centers,197750028,CADENCE ACADEMY PRESCHOOL,CADENCE EDUCATION LLC,KEELAN PRATT,(661) 254-6855,23720 WILEY CANYON ROAD,VALENCIA,CA,91355,LOS ANGELES,12,60,LICENSED,12/27/2018,,5252025,23720 WILEY CANYON ROAD,"23720 WILEY CANYON ROAD, VALENCIA",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CADENCE EDUCATION LLC
child_care_centers,343616391,CADENCE EDUCATION LLC - SKYLAND,CADENCE EDUCATION LLC,MARY PATTEN,(916) 725-0302,4110 SKYLAND COURT,ANTELOPE,CA,95843,SACRAMENTO,3,45,LICENSED,7/19/2010,,5252025,4110 SKYLAND COURT,"4110 SKYLAND COURT, ANTELOPE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CADENCE EDUCATION LLC
child_care_centers,313619624,CADENCE EDUCATION LLC - THEONA,CADENCE EDUCATION LLC,ALI EBERT,(916) 415-0780,2820 THEONA WAY,ROCKLIN,CA,95765,PLACER,3,29,LICENSED,4/30/2014,,5252025,2820 THEONA WAY,"2820 THEONA WAY, ROCKLIN",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CADENCE EDUCATION LLC
child_care_centers,198002954,CALAS PARK,CITY OF CARSON,"MORAN, PATRICIA",(310) 518-3565,1000 E. 220TH STREET,CARSON,CA,90745,LOS ANGELES,54,25,LICENSED,9/4/1997,,5252025,1000 E 220TH STREET,"1000 E 220TH STREET, CARSON",1,HIGH_VOLUME_LICENSEE; ,CITY OF CARSON
child_care_centers,490111744,CALI CALMECAC EXTENDED CHILD CARE,"EXTENDED CHILD CARE COALITION OF SONOMA COUNTY,INC",JASON RIGGS,(707) 838-3859,9491 STARR ROAD,WINDSOR,CA,95492,SONOMA,1,126,CLOSED,10/23/2006,7/1/2022,5252025,9491 STARR ROAD,"9491 STARR ROAD, WINDSOR",2,DUPLICATE_ADDRESS; ,"EXTENDED CHILD CARE COALITION OF SONOMA COUNTY,INC"
child_care_centers,153808781,"CALIFORNIA IVY LEAGUE PREP ACADEMY, PS & IC",FOUNDATION FINANCIAL CORPORATION,"HARB, HANAN ABOU",(661) 832-8300,2301 ASHE ROAD,BAKERSFIELD,CA,93309,KERN,57,40,LICENSED,2/28/2013,,5252025,2301 ASHE ROAD,"2301 ASHE ROAD, BAKERSFIELD",2,DUPLICATE_ADDRESS; ,FOUNDATION FINANCIAL CORPORATION
child_care_centers,430710561,CALIFORNIA YOUNG WORLD AT ELLIS,CALIFORNIA YOUNG WORLD,NORA LACAYO,(408) 774-0405,550 EAST OLIVE STREET,SUNNYVALE,CA,94086,SANTA CLARA,7,56,LICENSED,8/31/1993,,5252025,550 EAST OLIVE STREET,"550 EAST OLIVE STREET, SUNNYVALE",1,HIGH_VOLUME_LICENSEE; ,CALIFORNIA YOUNG WORLD
child_care_centers,434400032,CALIFORNIA YOUNG WORLD AT SAN MIGUEL,CALIFORNIA YOUNG WORLD,EMERSON VENTURA,(408) 738-1385,777 SAN MIGUEL AVENUE,SUNNYVALE,CA,94086,SANTA CLARA,7,42,LICENSED,6/23/1994,,5252025,777 SAN MIGUEL AVENUE,"777 SAN MIGUEL AVENUE, SUNNYVALE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CALIFORNIA YOUNG WORLD
child_care_centers,430709874,CALIFORNIA YOUNG WORLD # 5 - SCHOOL AGE,CALIFORNIA YOUNG WORLD,ANGEL TORNO,(408) 245-7285,1110 FAIRWOOD AVENUE,SUNNYVALE,CA,94089,SANTA CLARA,7,56,LICENSED,3/30/1989,,5252025,1110 FAIRWOOD AVENUE,"1110 FAIRWOOD AVENUE, SUNNYVALE",3,DUPLICATE_ADDRESS; HIGH_VOLUME_LICENSEE; ,CALIFORNIA YOUNG WORLD
child_care_centers,566212190,CAMARILLO BRANCH - CAMARILLO FAMILY YMCA,CHANNEL ISLANDS YMCA,JENNIFER HEINEN-STIFFLER,(805) 484-0423,3111 VILLAGE AT THE PARK DR.,CAMARILLO,CA,93012,VENTURA,17,44,LICENSED,8/26/2008,,5252025,3111 VILLAGE AT THE PARK DR,"3111 VILLAGE AT THE PARK DR, CAMARILLO",1,HIGH_VOLUME_LICENSEE; ,CHANNEL ISLANDS YMCA
child_care_centers,566213773,CAMARILLO BRANCH - LAS COLINAS,CHANNEL ISLANDS YMCA,JENNIFER HEINEN-STIFFLER,(805) 484-0423,5750 FIELDCREST DR.,CAMARILLO,CA,93012,VENTURA,17,40,LICENSED,12/9/2011,,5252025,5750 FIELDCREST DR,"5750 FIELDCREST DR, CAMARILLO",1,HIGH_VOLUME_LICENSEE; ,CHANNEL ISLANDS YMCA
child_care_centers,566215232,CAMARILLO BRANCH - SOMIS SCHOOL,CHANNEL ISLANDS YMCA,PAIGE HARRIS,(805) 484-0423,5268 NORTH STREET,SOMIS,CA,93066,VENTURA,17,40,CLOSED,8/17/2016,8/24/2021,5252025,5268 NORTH STREET,"5268 NORTH STREET, SOMIS",1,HIGH_VOLUME_LICENSEE; ,CHANNEL ISLANDS YMCA
child_care_centers,566215645,CAMARILLO YMCA - PLEASANT VLY. SCH. OF ED. & ARTS,CHANNEL ISLANDS YMCA,JENNIFER HEINEN-STIFFLER,(805) 484-0423,1605 BURNLEY ST.,CAMARILLO,CA,93010,VENTURA,17,40,LICENSED,8/24/2018,,5252025,1605 BURNLEY ST,"1605 BURNLEY ST, CAMARILLO",1,HIGH_VOLUME_LICENSEE; ,CHANNEL ISLANDS YMCA
child_care_centers,566215644,CAMARILLO YMCA - RIO DEL SOL SCHOOL,CHANNEL ISLANDS YMCA,JENNIFER HEINEN-STIFFLER,(805) 484-0423,3001 N. VENTURA RD.,OXNARD,CA,93036,VENTURA,17,60,LICENSED,8/16/2019,,5252025,3001 N VENTURA RD,"3001 N VENTURA RD, OXNARD",1,HIGH_VOLUME_LICENSEE; ,CHANNEL ISLANDS YMCA
child_care_centers,198019132,CAMINO GROVE SCHOOL AGE,"RIGHT AT SCHOOL, LLC",KIRSTI JACKSON,(626) 821-8363,700 CAMINO GROVE,ARCADIA,CA,91006,LOS ANGELES,33,120,CLOSED,1/23/2017,6/10/2021,5252025,700 CAMINO GROVE,"700 CAMINO GROVE, ARCADIA",1,HIGH_VOLUME_LICENSEE; ,"RIGHT AT SCHOOL, LLC"
child_care_centers,566215756,CAMP AMGEN,BRIGHT HORIZONS CHILDREN'S CENTERS LLC,JENNIFER MCHUGH,(805) 447-6793,855 NORTH VENTU ROAD,THOUSAND OAKS,CA,91320,VENTURA,17,40,LICENSED,5/28/2019,,5252025,855 NORTH VENTU ROAD,"855 NORTH VENTU ROAD, THOUSAND OAKS",1,HIGH_VOLUME_LICENSEE; ,BRIGHT HORIZONS CHILDREN'S CENTERS LLC
child_care_centers,376701513,CAMP ASPEN LEAF,CAALP INC.,AMANDA MASIELLO,(619) 405-1694,"1730 MONROE AVENUE, SUITE C",SAN DIEGO,CA,92116,SAN DIEGO,20,20,CLOSED,2/28/2022,8/25/2023,5252025,1730 MONROE AVENUE SUITE C,"1730 MONROE AVENUE SUITE C, SAN DIEGO",0,,CAALP INC.
child_care_centers,360910099,CAMPUS KIDS,"ALPHABET PRESCHOOL, INC.","CARROLL, JEAN",(909) 986-5400,1102 W. PHILLIPS,ONTARIO,CA,91762,SAN BERNARDINO,9,56,CLOSED,4/20/1990,3/10/2023,5252025,1102 W PHILLIPS,"1102 W PHILLIPS, ONTARIO",2,DUPLICATE_ADDRESS; ,"ALPHABET PRESCHOOL, INC."
child_care_centers,444412004,CAMPUS KIDS CONNECTION MOUNTAIN,CAMPUS KIDS CONNECTION INC.,ASH HARTMAN,(831) 475-3274,3042 OLD SAN JOSE ROAD,SOQUEL,CA,95073,SANTA CRUZ,7,60,LICENSED,8/12/2010,,5252025,3042 OLD SAN JOSE ROAD,"3042 OLD SAN JOSE ROAD, SOQUEL",1,HIGH_VOLUME_LICENSEE; ,CAMPUS KIDS CONNECTION INC.
child_care_centers,444415707,"CAMPUS KIDS CONNECTION, VALENCIA","CAMPUS KIDS CONNECTION, INC.",VANESSA BRAZIL,(831) 465-4192,250 APTOS SCHOOL ROAD,APTOS,CA,95003,SANTA CRUZ,7,250,LICENSED,8/10/2017,,5252025,250 APTOS SCHOOL ROAD,"250 APTOS SCHOOL ROAD, APTOS",1,HIGH_VOLUME_LICENSEE; ,"CAMPUS KIDS CONNECTION, INC."
