LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
4752018909,04/29/2021,920.0,PPP,PRISCILLA PATTERSON,269 N Valley View Dr,Hemet,CA,92543-4614,09/25/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,Y,Y,Existing or more than 2 years old,Hemet,RIVERSIDE,CA,92543-4614,CA-25,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,20896.36,08/25/2021
4781327410,05/11/2020,912.0,PPP,A WISE CHOICE,1508 Newbridge ave,San Mateo,CA,94401,03/18/2022,Paid in Full,24,100,20833.0,20833.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,San Mateo,SAN MATEO,CA,94401-0001,CA-15,5.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,21149.2,11/17/2021
4800048804,04/16/2021,914.0,PPS,VERNA HENRY,1136 Fernrest Dr,Harbor City,CA,90710-1520,11/06/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,Y,Existing or more than 2 years old,Harbor City,LOS ANGELES,CA,90710-1520,CA-44,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20932.31,10/12/2021
4803328702,04/01/2021,931.0,PPP,JASMIN ROSARIO,4633 Cattalo Way,Roseville,CA,95747-8912,10/19/2022,Charged Off,36,100,20833.33,20833.0,0.0,,499141.0,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Roseville,PLACER,CA,95747-8912,CA-03,1.0,624410.0,Unanswered,Unknown/NotStated,1.0,20828.0,,,,,,Sole Proprietorship,499141.0,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Unanswered,Unanswered,,,
4804268601,03/20/2021,954.0,PPP,MADINO WARDHERE,3810 Winona Ave Apt 124,San Diego,CA,92105-3058,09/16/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Y,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92105-3058,CA-52,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,20910.55,08/11/2021
4815418800,04/16/2021,914.0,PPS,SIOMARA ALVAREZ,9072 Chaney Ave,Downey,CA,90240-2414,03/16/2023,Paid in Full,37,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Downey,LOS ANGELES,CA,90240-2414,CA-38,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,,
4858468804,04/16/2021,914.0,PPP,CHRISTINE MADDEN,13621 Cerise Ave Apt 8,Hawthorne,CA,90250-8731,03/16/2023,Charged Off,37,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,Y,Existing or more than 2 years old,Hawthorne,LOS ANGELES,CA,90250-8731,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,,
4888968606,03/20/2021,914.0,PPP,KATRINA WEST-PAGE,10117 Clovis Ave,Los Angeles,CA,90002-3329,09/17/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,Y,Y,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90002-3329,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,20909.97,08/11/2021
4900438103,07/17/2020,914.0,PPP,ERICA BAUTISTA,9262 Ramona st,Bellflower,CA,90706,03/25/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,Y,Y,Existing or more than 2 years old,Bellflower,LOS ANGELES,CA,90706-0401,CA-42,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Independent Contractors,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,21052.75,08/10/2021
4902748803,04/16/2021,920.0,PPS,FRANCISCA LOPEZ,16858 Miller Ave,Fontana,CA,92336-2006,09/28/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Fontana,SAN BERNARDINO,CA,92336-2006,CA-33,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,20904.92,08/27/2021
4903988404,02/07/2021,954.0,PPS,KEIKISITTERS.COM LLC,7398 Escallonia Ct,Carlsbad,CA,92011-4692,07/16/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,19990.0,Central Pacific Bank,220 S King St,HONOLULU,HI,96813-4530,U,N,N,Existing or more than 2 years old,Carlsbad,SAN DIEGO,CA,92011-4692,CA-49,1.0,624410.0,White,Not Hispanic or Latino,,20831.0,,,,,,Limited  Liability Company(LLC),19990.0,Central Pacific Bank,HONOLULU,HI,Female Owned,Non-Veteran,,20895.78,06/15/2021
4916348606,03/20/2021,931.0,PPP,MARIA CHAVEZ,827 Carson Dr,Yuba City,CA,95993-9288,08/21/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,538160.0,"Lendistry SBLC, LLC",767 South Alameda Street Suite 340,Los Angeles,CA,90021,U,N,N,Existing or more than 2 years old,Yuba City,SUTTER,CA,95993-9288,CA-01,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,20910.05,08/03/2021
4930098904,04/29/2021,942.0,PPP,LAMREANNA LOCKETT,519 N Fresno St Apt 4,Fresno,CA,93701-2300,01/11/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Fresno,FRESNO,CA,93701-2300,CA-21,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20971.13,01/03/2022
4958618602,03/20/2021,912.0,PPS,NOMIN-ERDENE TUMURCHUDUR,723 15th Ave,San Francisco,CA,94118-3506,11/02/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,120838.0,Community Bank of the Bay,"180 Grand Ave, Ste 120",OAKLAND,CA,94612-3766,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94118-3506,CA-11,1.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,20830.0,,,,,,Sole Proprietorship,120838.0,Community Bank of the Bay,OAKLAND,CA,Female Owned,Non-Veteran,,20958.58,10/27/2021
4976669007,05/21/2021,912.0,PPP,ANGELEKA SMITH-WINSTON,380 Pepper Drivenull 380 Pepper Drivenull,Vallejo,CA,94589,10/16/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,71432.0,Texas National Bank,201 S Texas Ave,MERCEDES,TX,78570-3123,U,N,Y,Existing or more than 2 years old,Vallejo,SOLANO,CA,94589,CA-05,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,71432.0,Texas National Bank,MERCEDES,TX,Unanswered,Unanswered,,20878.14,09/09/2021
4979918608,03/20/2021,920.0,PPP,MICHELLE WARREN,240 Alderwood Way,Riverside,CA,92506-6203,01/08/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,N,Existing or more than 2 years old,Riverside,RIVERSIDE,CA,92506-6203,CA-39,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Unanswered,Unanswered,,20989.25,12/22/2021
4988608905,04/29/2021,931.0,PPS,DEANN KNOWLES,23783 Hoag Rd.23783 Hoag Rd.,Corning,CA,96021,07/28/2023,Paid in Full,37,100,20833.0,20833.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,R,N,Y,Existing or more than 2 years old,Corning,TEHAMA,CA,96021,CA-01,1.0,624410.0,White,Not Hispanic or Latino,1.0,20829.0,,,,,,Self-Employed Individuals,456756.0,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,,
5004028704,04/02/2021,954.0,PPP,SINA AHMED,2154 Haniman Dr,San Diego,CA,92105-5419,09/28/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,Y,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92105-5419,CA-52,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,20900.92,08/12/2021
5022018705,04/02/2021,914.0,PPP,MALINDA SIMS,802 W 229th St,Torrance,CA,90502-2509,12/21/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529652.0,"Amur Equipment Finance, Inc.","308 N. Locust St, Suite 100",Grand Island,NE,68801,U,N,N,Existing or more than 2 years old,Torrance,LOS ANGELES,CA,90502-2509,CA-44,1.0,624410.0,Black or African American,Not Hispanic or Latino,,20832.0,,,,,,Sole Proprietorship,529652.0,"Amur Equipment Finance, Inc.",Grand Island,NE,Female Owned,Non-Veteran,,20958.0,11/10/2021
5072888608,03/20/2021,914.0,PPP,JAZMINA ROMERO,7546 Fostoria St,Downey,CA,90241-3252,12/18/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,N,Existing or more than 2 years old,Downey,LOS ANGELES,CA,90241-3252,CA-42,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Unanswered,Unanswered,,20962.63,11/10/2021
5100098605,03/20/2021,912.0,PPP,METEKA O'NEAL,2906 Jennings St N/A,San Francisco,CA,94124-3267,11/23/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,Y,Y,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94124-3267,CA-11,1.0,624410.0,Unanswered,Unknown/NotStated,,20832.0,,,,,,Sole Proprietorship,121536.0,Customers Bank,Malvern,PA,Unanswered,Unanswered,,20932.31,09/22/2021
5109218807,04/17/2021,912.0,PPP,TYAHNA JOHNSON,149 Ghormley Ave,Oakland,CA,94603-2027,10/15/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94603-2027,CA-12,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192.0,Benworth Capital,Miami,FL,Female Owned,Non-Veteran,,20926.04,09/29/2021
5115779008,05/21/2021,954.0,PPS,DANCE N GROOVE DJ'S,9108 Meadowrun Placenull 9108 Meadowrun Placenull,San Diego,CA,92129,10/16/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,71432.0,Texas National Bank,201 S Texas Ave,MERCEDES,TX,78570-3123,U,N,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92129,CA-52,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,71432.0,Texas National Bank,MERCEDES,TX,Unanswered,Unanswered,,20883.35,09/10/2021
5117838609,03/20/2021,914.0,PPS,STEPHANIE MONTALBO,1601 237th St,Harbor City,CA,90710-1324,10/13/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,524612.0,Fountainhead SBF LLC,3216 W. Lake Mary Blvd,LAKE MARY,FL,32746,U,N,Y,Existing or more than 2 years old,Harbor City,LOS ANGELES,CA,90710-1324,CA-36,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,524612.0,Fountainhead SBF LLC,LAKE MARY,FL,Female Owned,Non-Veteran,,20924.43,09/07/2021
5118528710,04/02/2021,914.0,PPP,ANGELICA GUERRERO,14703 S Denver Ave,Gardena,CA,90248-1620,10/20/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,Y,Existing or more than 2 years old,Gardena,LOS ANGELES,CA,90248-1620,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,,20928.89,09/24/2021
5125178710,04/02/2021,914.0,PPP,MOISES FERREIRA CHAVEZ,221 N Benwiley Ave,Santa Maria,CA,93458-3903,04/23/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,5852.0,Montecito Bank & Trust,1000 State St,SANTA BARBARA,CA,93101-2711,U,Y,Y,Existing or more than 2 years old,Santa Maria,SANTA BARBARA,CA,93458-3903,CA-24,1.0,624410.0,White,Hispanic or Latino,1.0,20831.0,,,,,,Self-Employed Individuals,5852.0,Montecito Bank & Trust,SANTA BARBARA,CA,Male Owned,Unanswered,,21064.16,05/19/2022
5128628807,04/17/2021,914.0,PPP,TESHIA FRELOW,16718,North Hills,CA,91343,11/11/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,North Hills,LOS ANGELES,CA,91343,CA-29,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20907.2,08/26/2021
5132908909,04/29/2021,914.0,PPP,APRIL DAVIS,1619 W 109th Pl,Los Angeles,CA,90047-4615,01/11/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90047-4615,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20955.71,12/09/2021
5133468006,06/27/2020,914.0,PPP,KEANA MCNEALY,15519 EL CAJON STREET,SYLMAR,CA,91342-3622,04/19/2022,Charged Off,28,100,20833.0,20833.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,N,Unanswered,SYLMAR,LOS ANGELES,CA,91342-3622,CA-29,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,456756.0,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,,
5133548006,06/27/2020,920.0,PPP,SABRENA ESTERS,173 HEARTHSTONE RD.,IRVINE,CA,92606,04/19/2022,Charged Off,32,100,20833.0,20833.0,0.0,,456756.0,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Unanswered,IRVINE,ORANGE,CA,92606-0600,CA-47,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,456756.0,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,,
5150788707,04/02/2021,914.0,PPP,DEBORAH BRYANT,4128 W 59th Pl,Los Angeles,CA,90043-3423,03/17/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,529652.0,"Amur Equipment Finance, Inc.","308 N. Locust St, Suite 100",Grand Island,NE,68801,U,N,Y,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90043-3423,CA-37,1.0,624410.0,Unanswered,Unknown/NotStated,,20831.0,,,,,,Sole Proprietorship,529652.0,"Amur Equipment Finance, Inc.",Grand Island,NE,Unanswered,Unanswered,,20951.63,10/29/2021
5175148906,04/29/2021,931.0,PPS,ORALIA KRUSE,2731 Kristen St,Live Oak,CA,95953-2827,09/25/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Live Oak,SUTTER,CA,95953-2827,CA-01,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Independent Contractors,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,20885.51,08/11/2021
5177478806,04/17/2021,920.0,PPP,TAMMY TEGLOVIC,9066 Goldenrod Ct,Hesperia,CA,92344-0004,10/15/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,N,N,Existing or more than 2 years old,Hesperia,SAN BERNARDINO,CA,92344-0004,CA-23,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20917.47,09/14/2021
5185508301,01/25/2021,912.0,PPP,CUDDLETIME DAYCARE LLC,28 Madera Blvd,Corte Madera,CA,94925-1241,12/10/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,92934.0,Redwood CU,"3033 Cleveland Ave, Ste 100",SANTA ROSA,CA,95403-2126,U,N,N,Existing or more than 2 years old,Corte Madera,MARIN,CA,94925-1241,CA-02,5.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Limited  Liability Company(LLC),92934.0,Redwood CU,SANTA ROSA,CA,Unanswered,Unanswered,,20987.68,10/27/2021
5185828804,04/17/2021,912.0,PPP,DENIKA GOVAN,6503 Fenham St Apt F,Oakland,CA,94621-3703,11/06/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,Y,Existing or more than 2 years old,Oakland,ALAMEDA,CA,94621-3703,CA-12,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192.0,Benworth Capital,Miami,FL,Unanswered,Unanswered,,20938.02,10/19/2021
5207419002,05/21/2021,914.0,PPS,MALINDA SIMS,802 W 229th St,Torrance,CA,90502-2509,11/18/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,121536.0,Customers Bank,40 General Warren Blvd,Malvern,PA,19355,U,N,N,Existing or more than 2 years old,Torrance,LOS ANGELES,CA,90502-2509,CA-44,1.0,624410.0,Black or African American,Not Hispanic or Latino,,20832.0,,,,,,Sole Proprietorship,433060.0,The Enterprise Center Capital Corporation,Philadelphia,PA,Female Owned,Non-Veteran,,21117.81,10/06/2022
5209489005,05/21/2021,912.0,PPS,JANELL PIKE,19240 Verde Ct,Hidden Valley Lake,CA,95467-8774,12/01/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,538160.0,"Lendistry SBLC, LLC",767 South Alameda Street Suite 340,Los Angeles,CA,90021,R,Y,N,Existing or more than 2 years old,Hidden Valley Lake,LAKE,CA,95467-8774,CA-04,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,20908.91,10/28/2021
5224318601,03/20/2021,954.0,PPS,BRIDGETTE MOSS,4026 Olympic St,San Diego,CA,92115-6128,08/16/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,499141.0,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,Y,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92115-6128,CA-51,1.0,624410.0,Unanswered,Unknown/NotStated,1.0,20831.0,,,,,,Sole Proprietorship,499141.0,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Unanswered,Unanswered,,21101.26,07/13/2022
5241138706,04/02/2021,914.0,PPP,ALLIYAH BASS,5729 Bigelow St,Lakewood,CA,90713-1501,11/18/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Lakewood,LOS ANGELES,CA,90713-1501,CA-42,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,20939.73,10/21/2021
5254568705,04/02/2021,914.0,PPP,MARIAM BOYAJYAN,9748 Aqueduct Ave,North Hills,CA,91343-2035,09/28/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,North Hills,LOS ANGELES,CA,91343-2035,CA-32,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,509316.0,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Unanswered,Unanswered,,20909.48,08/23/2021
5263499009,05/22/2021,914.0,PPP,JENNIFER TRIA,4732 Radford Ave Unit 8,Valley Village,CA,91607-4161,01/21/2022,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Valley Village,LOS ANGELES,CA,91607-4161,CA-29,1.0,624410.0,Asian,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Female Owned,Non-Veteran,,20942.59,12/14/2021
5264838609,03/20/2021,954.0,PPP,AZADA HAMDARD,753 Skyview St,El Cajon,CA,92020-7256,10/19/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,122043.0,WebBank,"215 S State St, Ste 1000",SALT LAKE CITY,UT,84111-2336,U,N,Y,Existing or more than 2 years old,El Cajon,SAN DIEGO,CA,92020-7256,CA-51,1.0,624410.0,Unanswered,Unknown/NotStated,1.0,20828.0,,,,,,Self-Employed Individuals,122043.0,WebBank,SALT LAKE CITY,UT,Unanswered,Unanswered,,20933.69,09/14/2021
5265799009,05/22/2021,914.0,PPP,LINDA WOODS,8805 S Van Ness Ave,Inglewood,CA,90305-2833,10/21/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Inglewood,LOS ANGELES,CA,90305-2833,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,20885.51,09/08/2021
5273598807,04/17/2021,912.0,PPS,KENNEDY CHANCELLOR,107 Tapia Dr,San Francisco,CA,94132-2158,09/12/2023,Charged Off,22,100,20833.0,20833.0,0.0,,529192.0,Benworth Capital,7000 SW 97th Avenue Suite 201,Miami,FL,33173,U,Y,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94132-2158,CA-11,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Self-Employed Individuals,529192.0,Benworth Capital,Miami,FL,Male Owned,Unanswered,,,
5276709010,05/22/2021,914.0,PPP,RUTH NOEMI TORRES,10860 Haddon Ave,Pacoima,CA,91331-2837,,Exemption 4,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Pacoima,LOS ANGELES,CA,91331-2837,CA-29,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Independent Contractors,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Female Owned,Non-Veteran,,,
5277829002,05/22/2021,914.0,PPP,SHEQWESHU CLARK,13605 S Vermont Ave Apt 38,Gardena,CA,90247-2062,09/28/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,Y,N,Existing or more than 2 years old,Gardena,LOS ANGELES,CA,90247-2062,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Female Owned,Non-Veteran,,20872.95,08/12/2021
5280289007,05/22/2021,914.0,PPP,SYLVIA ZAMORA,4772 W 135th St,Hawthorne,CA,90250-5730,09/25/2021,Paid in Full,60,100,20833.0,20833.0,0.0,,509316.0,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,Y,Existing or more than 2 years old,Hawthorne,LOS ANGELES,CA,90250-5730,CA-43,1.0,624410.0,Unanswered,Unknown/NotStated,,20833.0,,,,,,Sole Proprietorship,514546.0,"BSD Capital, LLC dba Lendistry",Brea,CA,Unanswered,Unanswered,,20870.1,08/12/2021
