LoanNumber,DateApproved,SBAOfficeCode,ProcessingMethod,BorrowerName,BorrowerAddress,BorrowerCity,BorrowerState,BorrowerZip,LoanStatusDate,LoanStatus,Term,SBAGuarantyPercentage,InitialApprovalAmount,CurrentApprovalAmount,UndisbursedAmount,FranchiseName,ServicingLenderLocationID,ServicingLenderName,ServicingLenderAddress,ServicingLenderCity,ServicingLenderState,ServicingLenderZip,RuralUrbanIndicator,HubzoneIndicator,LMIIndicator,BusinessAgeDescription,ProjectCity,ProjectCountyName,ProjectState,ProjectZip,CD,JobsReported,NAICSCode,Race,Ethnicity,UTILITIES_PROCEED,PAYROLL_PROCEED,MORTGAGE_INTEREST_PROCEED,RENT_PROCEED,REFINANCE_EIDL_PROCEED,HEALTH_CARE_PROCEED,DEBT_INTEREST_PROCEED,BusinessType,OriginatingLenderLocationID,OriginatingLender,OriginatingLenderCity,OriginatingLenderState,Gender,Veteran,NonProfit,ForgivenessAmount,ForgivenessDate
8912767009,04/09/2020,912,PPP,R & R LEARNING CENTER LLC,250 E DANA ST,MOUNTAIN VIEW,CA,94041-2406,06/22/2021,Paid in Full,24,100,177100.0,177100.0,0.0,,317954,"Newtek Small Business Finance, Inc.",1981 Marcus Avenue,LAKE SUCCESS,NY,11042,U,N,N,Existing or more than 2 years old,MOUNTAIN VIEW,SANTA CLARA,CA,94041-2406,CA-16,23.0,624410.0,Asian,Not Hispanic or Latino,,177100.0,,,,,,Limited  Liability Company(LLC),317954,"Newtek Small Business Finance, Inc.",LAKE SUCCESS,NY,Female Owned,Non-Veteran,,179107.13,05/27/2021
2713758503,02/22/2021,912,PPS,CHILDREN'S AFTER SCHOOL ARTS,443 Burnett Ave,San Francisco,CA,94131-1330,04/29/2021,Paid in Full,60,100,230677.5,177065.0,0.0,,529471,Itria Ventures LLC,"One Penn Plaza, Suite 4530",New York,NY,10119,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94131-1330,CA-11,30.0,624410.0,White,Unknown/NotStated,,177065.0,,,,,,Corporation,529471,Itria Ventures LLC,New York,NY,Female Owned,Non-Veteran,,178953.69,05/11/2022
5460357107,04/13/2020,914,PPP,CREATIVE YEARS NURSERY SCHOOL,21710 Golden Triangle Rd,Santa Clarita,CA,91350-2617,02/19/2021,Paid in Full,24,100,176507.0,176507.0,0.0,,249106,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,N,N,Existing or more than 2 years old,Santa Clarita,LOS ANGELES,CA,91350-2617,CA-27,23.0,624410.0,Unanswered,Not Hispanic or Latino,,176507.0,,,,,,Corporation,426228,"Bank of Santa Clarita, A Division of California Bank of Commerce, NA",SANTA CLARITA,CA,Female Owned,Non-Veteran,,177657.92,01/07/2021
6295348405,02/10/2021,912,PPS,ABC MAGIC MOMENTS INC,2367 Jackson St,Fremont,CA,94539-5121,04/12/2022,Paid in Full,60,100,176440.0,176440.0,0.0,,21442,BMO Bank National Association,320 S Canal St,Chicago,IL,60606,U,N,N,Existing or more than 2 years old,Fremont,ALAMEDA,CA,94539-5121,CA-14,16.0,624410.0,Unanswered,Unknown/NotStated,1.0,176438.0,,,,,,Subchapter S Corporation,14315,BMO Bank National Association,San Francisco,CA,Unanswered,Unanswered,,178317.13,03/02/2022
9320588501,03/12/2021,914,PPS,RAINBOW CHILDHOOD EDUCATION INC,5689 Hollister Ave Ste C,Goleta,CA,93117-3402,12/16/2021,Paid in Full,60,100,176395.0,176395.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Goleta,SANTA BARBARA,CA,93117-3402,CA-24,20.0,624410.0,White,Not Hispanic or Latino,1.0,176392.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Veteran,,177627.35,11/26/2021
7477747101,04/14/2020,914,PPP,CRESTWOOD HILLS NURSERY SCHOOL,986 HANLEY AVE,LOS ANGELES,CA,90049-1916,06/24/2021,Paid in Full,24,100,176300.0,176300.0,0.0,,4924,City National Bank,555 S Flower St,LOS ANGELES,CA,90071-2300,U,N,N,Existing or more than 2 years old,LOS ANGELES,LOS ANGELES,CA,90049-1916,CA-32,19.0,624410.0,Unanswered,Unknown/NotStated,,141050.0,,35250.0,,,,Professional Association,4924,City National Bank,LOS ANGELES,CA,Male Owned,Non-Veteran,,178217.56,05/26/2021
2233087301,04/29/2020,912,PPP,LITTLE FOOTPRINTS PRESCHOOL CORP,2201 Vincente St,SAN FRANCISCO,CA,94116-2826,05/20/2021,Paid in Full,60,100,176279.0,176279.0,0.0,,378915,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94116-2826,CA-11,22.0,624410.0,Asian,Not Hispanic or Latino,8814.0,149838.0,,17627.0,,,,Corporation,378915,United Business Bank,WALNUT CREEK,CA,Female Owned,Non-Veteran,,177974.18,04/29/2021
2338857303,04/29/2020,954,PPP,FIT KIDS AMERICA,2725 Jefferson Street,Carlsbad,CA,92008,,Exemption 4,60,100,176200.0,176200.0,0.0,,72601,"Zions Bank, A Division of",1 S Main St,SALT LAKE CITY,UT,84133-1109,U,N,Y,Existing or more than 2 years old,Carlsbad,SAN DIEGO,CA,92008-1000,CA-49,100.0,624410.0,Unanswered,Unknown/NotStated,,176200.0,,,,,,Non-Profit Organization,72601,"Zions Bank, A Division of",SALT LAKE CITY,UT,Unanswered,Unanswered,Y,165805.83,10/27/2021
2495838504,02/20/2021,914,PPS,M OF C INC.,4277 Old Topanga Canyon Rd,Calabasas,CA,91302-1863,09/21/2022,Paid in Full,60,100,176200.0,176200.0,0.0,,90226,MidFirst Bank,501 NW Grand Blvd,OKLAHOMA CITY,OK,73118-6037,U,N,N,Existing or more than 2 years old,Calabasas,LOS ANGELES,CA,91302-1863,CA-26,18.0,624410.0,Asian,Not Hispanic or Latino,1.0,176195.0,,,,,,Corporation,90226,MidFirst Bank,OKLAHOMA CITY,OK,Male Owned,Non-Veteran,,178843.0,08/25/2022
8854667701,05/01/2020,912,PPP,"SMALL SIZE BIG MIND, INCORPORATED",3300 BRIDGEVIEW ISLE,ALAMEDA,CA,94501-5505,05/18/2022,Paid in Full,24,100,175862.0,175862.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,N,N,Existing or more than 2 years old,ALAMEDA,ALAMEDA,CA,94501-5505,CA-12,30.0,624410.0,Unanswered,Unknown/NotStated,,175862.0,,,,,,Subchapter S Corporation,456756,Cross River Bank,TEANECK,NJ,Unanswered,Unanswered,,,
2407028302,01/20/2021,954,PPS,CAALP INC.,3518 3rd Ave,San Diego,CA,92103-4909,01/13/2022,Paid in Full,60,100,175850.0,175850.0,0.0,,14926,Sunwest Bank,"10011 Centennial Pkwy, Ste 450",Sandy,UT,84070,U,N,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92103-4909,CA-50,31.0,624410.0,Asian,Not Hispanic or Latino,,175849.0,,,,,,Corporation,14926,Sunwest Bank,Sandy,UT,Male Owned,Non-Veteran,,177430.24,12/21/2021
6676878502,03/04/2021,912,PPS,LITTLE FOOTPRINTS PRESCHOOL CORP,2201 Vicente St,San Francisco,CA,94116-2826,04/16/2021,Paid in Full,60,100,175830.0,175830.0,0.0,,378915,United Business Bank,"500 Ygnacio Valley Rd, Ste 200",WALNUT CREEK,CA,94596-3845,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94116-2826,CA-11,13.0,624410.0,Asian,Not Hispanic or Latino,1.0,175828.0,,,,,,Corporation,378915,United Business Bank,WALNUT CREEK,CA,Female Owned,Non-Veteran,,177848.43,05/05/2022
4256117103,04/13/2020,912,PPP,"THE LEARNING CENTER OF PALO ALTO, INCORPORATED",459 KINGSLEY AVE,PALO ALTO,CA,94301,03/20/2021,Paid in Full,24,100,175742.0,175742.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,PALO ALTO,SANTA CLARA,CA,94301-1000,CA-16,10.0,624410.0,Unanswered,Unknown/NotStated,0.0,98082.0,0.0,26115.0,0.0,51545.0,0.0,Corporation,194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Unanswered,Unanswered,,177186.79,02/11/2021
1125747405,05/03/2020,914,PPP,LESENFANTS INC,2707 VIRGINIA AVE,SANTA MONICA,CA,90024,10/21/2021,Paid in Full,24,100,175525.0,175525.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,SANTA MONICA,LOS ANGELES,CA,90024-0001,CA-36,12.0,624410.0,White,Not Hispanic or Latino,,175525.0,,,,,,Corporation,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,177910.22,09/15/2021
5059287702,05/01/2020,914,PPP,LITTLE OWL PRESCHOOL,3426 LINDEN AVE,LONG BEACH,CA,90807-4518,07/22/2021,Paid in Full,24,100,175450.0,175450.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,New Business or 2 years or less,LONG BEACH,LOS ANGELES,CA,90807-4518,CA-44,26.0,624410.0,Unanswered,Unknown/NotStated,,175450.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,176800.72,02/10/2021
9378518505,03/12/2021,914,PPS,LITTLE OWL PRESCHOOL,3426 Linden Ave,Long Beach,CA,90807-4518,02/17/2022,Paid in Full,60,100,175450.0,175450.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Long Beach,LOS ANGELES,CA,90807-4518,CA-44,23.0,624410.0,Unanswered,Unknown/NotStated,,175450.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,176916.09,01/13/2022
8443647309,05/01/2020,954,PPP,SOUTHERN CALIFORNIA FAA TRACON,MERRY-GO-AROUND 9175 KEARNY VILLA RD,SAN DIEGO,CA,92126-7055,10/16/2021,Paid in Full,24,100,175177.0,175177.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,Y,Existing or more than 2 years old,SAN DIEGO,SAN DIEGO,CA,92126-7055,CA-51,21.0,624410.0,Unanswered,Unknown/NotStated,,175177.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,Y,161345.79,12/15/2020
9160408406,02/16/2021,954,PPS,SOUTHERN CALIFORNIA FAA TRACON,9175 Kearny Villa Rd Merry-Go-Round,San Diego,CA,92126-7055,11/18/2021,Paid in Full,60,100,175177.0,175177.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,Y,Y,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92126-7055,CA-51,18.0,624410.0,White,Not Hispanic or Latino,1.0,175174.0,,,,,,Non-Profit Organization,9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Veteran,Y,176232.86,10/06/2021
3409558502,02/23/2021,914,PPS,CAMELOT KIDS CHILD DEVELOPMENT CENTER,2880 Rowena Ave,Los Angeles,CA,90039-2074,01/20/2022,Paid in Full,60,100,175057.0,175057.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Los Angeles,LOS ANGELES,CA,90039-2074,CA-30,21.0,624410.0,White,Not Hispanic or Latino,1.0,175052.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Female Owned,Non-Veteran,,176404.7,12/02/2021
9832098402,02/17/2021,954,PPS,SORRENTO VALLEY CHILDRENS CENTER INC,4050 Sorrento Valley Blvd Ste A,San Diego,CA,92121-1425,07/08/2022,Paid in Full,60,100,175000.0,175000.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,San Diego,SAN DIEGO,CA,92121-1425,CA-51,10.0,624410.0,White,Unknown/NotStated,1.0,174996.0,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Female Owned,Non-Veteran,,177282.19,06/13/2022
1647487102,04/10/2020,920,PPP,MONTESSORI OF LADERA RANCH,2101 Corporate Drive,Ladera Ranch,CA,92694-1103,02/17/2021,Paid in Full,24,100,174800.0,174800.0,0.0,,14795,Banc of California,"11611 San Vicente Blvd, Ste 500",Los Angeles,CA,90049,U,N,N,Existing or more than 2 years old,Ladera Ranch,ORANGE,CA,92694-1103,CA-49,30.0,624410.0,Unanswered,Unknown/NotStated,,174800.0,,,,,,Subchapter S Corporation,123467,Banc of California,Costa Mesa,CA,Male Owned,Non-Veteran,,175925.42,12/09/2020
2241818302,01/20/2021,920,PPS,MONTESSORI OF LADERA RANCH,2101 Corporate Dr,Ladera Ranch,CA,92694-1103,09/29/2021,Paid in Full,60,100,174700.0,174700.0,0.0,,14795,Banc of California,"11611 San Vicente Blvd, Ste 500",Los Angeles,CA,90049,U,N,N,Existing or more than 2 years old,Ladera Ranch,ORANGE,CA,92694-1103,CA-49,20.0,624410.0,Unanswered,Unknown/NotStated,,174699.0,,,,,,Subchapter S Corporation,123467,Banc of California,Costa Mesa,CA,Male Owned,Unanswered,,175695.55,08/19/2021
2963637302,04/29/2020,912,PPP,NEW HORIZONS SCHOOL K-8 CORPORATION,2550 PERALTA BLVD,FREMONT,CA,94536,07/21/2021,Paid in Full,24,100,174187.0,174187.0,0.0,,44449,"PNC Bank, National Association",222 Delaware Ave,WILMINGTON,DE,19801-1621,U,N,N,New Business or 2 years or less,FREMONT,ALAMEDA,CA,94536-3814,CA-14,22.0,624410.0,Unanswered,Unknown/NotStated,,174187.0,,,,,,Non-Profit Organization,760,First Source Federal Credit Union,Rome,NY,Unanswered,Unanswered,Y,176185.31,06/24/2021
1131268308,01/16/2021,914,PPS,"CHILDREN TODAY, A CALIFORNIA NONPROFIT PUBLIC BENEFIT CORPOR",2951 Long Beach Blvd,Long Beach,CA,90806-1532,07/14/2021,Paid in Full,60,100,173900.0,173900.0,0.0,,82068,"United Fidelity Bank, FSB",18 NW Fourth St,Evansville,IN,47708-1778,U,N,N,Existing or more than 2 years old,Long Beach,LOS ANGELES,CA,90806-1532,CA-44,17.0,624410.0,Unanswered,Unknown/NotStated,1.0,173898.0,,,,,,Non-Profit Childcare Center,5507,"International City Bank, A Division of United Fidelity Bank, FSB",Long Beach,CA,Unanswered,Unanswered,Y,174600.43,06/15/2021
2160037208,04/15/2020,914,PPP,"CHILDREN TODAY, A CALIFORNIA NONPROFIT PUBLIC BENEFIT CORPOR",2951 LONG BEACH BLVD,LONG BEACH,CA,90806-1532,12/09/2020,Paid in Full,24,100,173900.0,173900.0,0.0,,82068,"United Fidelity Bank, FSB",18 NW Fourth St,Evansville,IN,47708-1778,U,N,N,Existing or more than 2 years old,LONG BEACH,LOS ANGELES,CA,90806-1532,CA-44,15.0,624410.0,Unanswered,Unknown/NotStated,,154246.0,,,,19654.0,,Non-Profit Childcare Center,5507,"International City Bank, A Division of United Fidelity Bank, FSB",Long Beach,CA,Female Owned,Unanswered,Y,174861.28,11/03/2020
2571478506,02/20/2021,914,PPS,STORYTELLER CHILDRENS CENTER INC,2115 State St,Santa Barbara,CA,93105-3555,07/08/2022,Paid in Full,60,100,173786.87,173786.87,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,Y,Existing or more than 2 years old,Santa Barbara,SANTA BARBARA,CA,93105-3555,CA-24,21.0,624410.0,Unanswered,Unknown/NotStated,1.0,173784.87,,,,,,Corporation,11822,US Bank National Association,San Francisco,CA,Unanswered,Unanswered,,176058.0,06/23/2022
7978038301,01/29/2021,912,PPS,TINY GIANTS PRESCHOOL INC.,1748 Clay St,San Francisco,CA,94109-3613,02/04/2022,Paid in Full,60,100,173500.0,173500.0,0.0,,455186,Meadows Bank,"8912 Spanish Ridge Ave, Ste 100",LAS VEGAS,NV,89148-1311,U,N,N,Existing or more than 2 years old,San Francisco,SAN FRANCISCO,CA,94109-3613,CA-11,9.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,173497.0,,,,,,Corporation,455186,Meadows Bank,LAS VEGAS,NV,Female Owned,Non-Veteran,,175030.6,01/18/2022
5760168303,01/25/2021,914,PPS,HUNG MANAGEMENT INC,21720 Madrona Ave,Torrance,CA,90503-7111,04/08/2022,Paid in Full,60,100,173274.0,173274.0,0.0,,5479,Farmers & Merchants Bank of Long Beach,302 Pine Ave,LONG BEACH,CA,90802-2326,U,N,N,Existing or more than 2 years old,Torrance,LOS ANGELES,CA,90503-7111,CA-43,16.0,624410.0,Unanswered,Unknown/NotStated,1.0,173269.0,,,,,,Corporation,5479,Farmers & Merchants Bank of Long Beach,LONG BEACH,CA,Unanswered,Unanswered,,175139.66,03/02/2022
8875477005,04/09/2020,912,PPP,CHILD CARE LLC,19875 Stevens Creek Boulevard,Cupertino,CA,95014,03/12/2021,Paid in Full,24,100,173200.0,173200.0,0.0,,499141,"Readycap Lending, LLC",200 Connell Drive Suite 4000,BERKELEY HEIGHTS,NJ,07922,U,N,N,Existing or more than 2 years old,Cupertino,SANTA CLARA,CA,95014-0100,CA-17,22.0,624410.0,Unanswered,Not Hispanic or Latino,,173200.0,,,,,,Limited  Liability Company(LLC),499141,"Readycap Lending, LLC",BERKELEY HEIGHTS,NJ,Female Owned,Non-Veteran,,174196.05,02/16/2021
3728847104,04/12/2020,912,PPP,INFANT PROGRAM ST JOHN'S CENTER,2727 College Ave,Berkeley,CA,94705-1247,05/27/2021,Paid in Full,24,100,173190.0,173190.0,0.0,,456756,Cross River Bank,885 Teaneck Rd,TEANECK,NJ,07666-4546,U,Y,N,Existing or more than 2 years old,Berkeley,ALAMEDA,CA,94705-1247,CA-12,15.0,624410.0,Unanswered,Not Hispanic or Latino,,173190.0,,,,,,Professional Association,456756,Cross River Bank,TEANECK,NJ,Female Owned,Non-Veteran,,174855.47,04/08/2021
1665107402,05/04/2020,912,PPP,BAY AREA CHILD CARE CENTER,577 LEMOS LANE,FREMONT,CA,94539-3750,,Exemption 4,60,100,172993.0,172993.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,FREMONT,ALAMEDA,CA,94539-0001,CA-14,30.0,624410.0,Unanswered,Unknown/NotStated,,172993.0,,,,,,Professional Association,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,,72259.99,09/28/2022
2522327700,05/01/2020,920,PPP,"KIRSCH GROUP, LLC DBA THE LEARNING EXPERIENCE AT EASTVALE,",12754 LIMONITE AVE,EASTVALE,CA,92880,07/22/2021,Paid in Full,24,100,172720.0,172720.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,EASTVALE,RIVERSIDE,CA,92880-0700,CA-41,220.0,624410.0,Unanswered,Not Hispanic or Latino,,132720.0,,40000.0,,,,Limited  Liability Company(LLC),194093,"JPMorgan Chase Bank, National Association",CHICAGO,IL,Male Owned,Non-Veteran,,174685.36,06/24/2021
3944497100,04/12/2020,914,PPP,"HUNG MANAGEMENT, INC.",21720 Madrona Ave,Torrance,CA,90503-7111,04/17/2021,Paid in Full,24,100,172500.0,172500.0,0.0,,5479,Farmers & Merchants Bank of Long Beach,302 Pine Ave,LONG BEACH,CA,90802-2326,U,N,N,Existing or more than 2 years old,Torrance,LOS ANGELES,CA,90503-7111,CA-43,12.0,624410.0,Unanswered,Unknown/NotStated,,172500.0,,,,,,Corporation,5479,Farmers & Merchants Bank of Long Beach,LONG BEACH,CA,Unanswered,Unanswered,,173998.15,03/03/2021
2236028601,03/13/2021,920,PPS,BELLA MONTESSORI SCHOOLS INC.,4921 Birch St Ste 100,Newport Beach,CA,92660-2144,04/20/2022,Paid in Full,60,100,172375.0,172375.0,0.0,,48270,"JPMorgan Chase Bank, National Association",1111 Polaris Pkwy,COLUMBUS,OH,43240-2031,U,N,N,Existing or more than 2 years old,Newport Beach,ORANGE,CA,92660-2144,CA-47,26.0,624410.0,White,Not Hispanic or Latino,,172374.0,,,,,,Corporation,48270,"JPMorgan Chase Bank, National Association",COLUMBUS,OH,Female Owned,Non-Veteran,,174050.2,03/09/2022
1684318310,01/19/2021,920,PPS,BUSY BEE CARE PROVIDERS INC,11037 Warner Ave # 199,Fountain Valley,CA,92708-4007,03/05/2022,Paid in Full,60,100,172100.0,172100.0,0.0,,437143,"California International Bank, A National Banking Association","15606 Brookhurst St, Ste C-D",WESTMINSTER,CA,92683-7582,U,N,N,Existing or more than 2 years old,Fountain Valley,ORANGE,CA,92708-4007,CA-45,34.0,624410.0,Unanswered,Unknown/NotStated,1.0,172098.0,,,,,,Corporation,437143,"California International Bank, A National Banking Association",WESTMINSTER,CA,Unanswered,Unanswered,,173839.86,02/03/2022
1636357310,04/28/2020,912,PPP,"ST. FRANCIS OF ASSISI EPISCOPAL CHURCH IN NOVATO, CALIFORNIA",967 5TH ST,NOVATO,CA,94945-3105,07/20/2021,Paid in Full,24,100,171900.0,171900.0,0.0,,59698,Umpqua Bank,"445 SE Main St, First Fl",ROSEBURG,OR,97470-4934,U,Y,Y,Existing or more than 2 years old,NOVATO,MARIN,CA,94945-3105,CA-02,20.0,624410.0,Unanswered,Unknown/NotStated,,171900.0,,,,,,Non-Profit Organization,59698,Umpqua Bank,ROSEBURG,OR,Unanswered,Unanswered,Y,173797.96,06/14/2021
3056968304,01/21/2021,914,PPS,CREATIVE BEGINNINGS SCHOOLS ASSOC INC,10819 New St,Downey,CA,90241-3714,09/28/2021,Paid in Full,60,100,171800.0,171800.0,0.0,,509316,"Harvest Small Business Finance, LLC",24422 Avenida de la Carlota Suite 400,Laguna Hills,CA,92653,U,N,N,Existing or more than 2 years old,Downey,LOS ANGELES,CA,90241-3714,CA-42,30.0,624410.0,Unanswered,Not Hispanic or Latino,1.0,171798.0,,,,,,Non-Profit Organization,509316,"Harvest Small Business Finance, LLC",Laguna Hills,CA,Female Owned,Non-Veteran,Y,172760.2,08/26/2021
9377098508,03/12/2021,920,PPS,TRIPLE D & CD INC.,1035 S Taylor Ct,Anaheim,CA,92808-2424,11/19/2021,Paid in Full,60,100,171705.0,171705.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Anaheim,ORANGE,CA,92808-2424,CA-40,29.0,624410.0,Asian,Unknown/NotStated,1.0,171703.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Male Owned,Non-Veteran,,172655.26,10/06/2021
7755807303,04/30/2020,912,PPP,WILLOW GLEN COMMUNITY EXTENDED DAY,1425 LINCOLN AVE.,SAN JOSE,CA,95125,10/20/2021,Paid in Full,24,100,171225.0,171225.0,0.0,,12096,"Wells Fargo Bank, National Association",101 N Philips Ave,SIOUX FALLS,SD,57104-6738,U,N,N,Existing or more than 2 years old,SAN JOSE,SANTA CLARA,CA,95125-1000,CA-18,24.0,624410.0,Unanswered,Unknown/NotStated,,171225.0,,,,,,Non-Profit Organization,12096,"Wells Fargo Bank, National Association",SIOUX FALLS,SD,Unanswered,Unanswered,Y,173547.09,09/15/2021
4085248805,04/15/2021,914,PPS,LINDA VISTA CHILDREN'S CENTER,1259 Linda Vista Ave,Pasadena,CA,91103-2342,04/19/2022,Paid in Full,60,100,170682.0,170682.0,0.0,,5095,Citizens Business Bank,701 N Haven Ave,ONTARIO,CA,91764-4925,U,N,N,Existing or more than 2 years old,Pasadena,LOS ANGELES,CA,91103-2342,CA-30,22.0,624410.0,Unanswered,Unknown/NotStated,1.0,170680.0,,,,,,Non-Profit Childcare Center,5095,Citizens Business Bank,ONTARIO,CA,Unanswered,Unanswered,Y,172169.04,03/14/2022
5850948403,02/09/2021,920,PPS,WORLD EDUCATION TRENDS INC,2460 S Euclid Ave,Ontario,CA,91762-6618,10/16/2021,Paid in Full,60,100,170587.0,170587.0,0.0,,9551,"Bank of America, National Association","100 N Tryon St, Ste 170",CHARLOTTE,NC,28202-4024,U,N,N,Existing or more than 2 years old,Ontario,SAN BERNARDINO,CA,91762-6618,CA-35,28.0,624410.0,Unanswered,Unknown/NotStated,,170586.0,,,,,,Corporation,9551,"Bank of America, National Association",CHARLOTTE,NC,Unanswered,Unanswered,,171624.54,09/22/2021
1379438304,01/17/2021,914,PPS,CREATIVE YEARS NURSERY SCHOOL,21710 Golden Triangle Rd,Santa Clarita,CA,91350-2617,07/13/2021,Paid in Full,60,100,169920.0,169920.0,0.0,,249106,"California Bank of Commerce, NA","12265 El Camino Real, Ste 100",SAN DIEGO,CA,92130-4097,U,N,N,Existing or more than 2 years old,Santa Clarita,LOS ANGELES,CA,91350-2617,CA-27,18.0,624410.0,Unanswered,Not Hispanic or Latino,,169920.0,,,,,,Corporation,426228,"Bank of Santa Clarita, A Division of California Bank of Commerce, NA",SANTA CLARITA,CA,Female Owned,Non-Veteran,,170506.57,06/15/2021
5670507004,04/06/2020,912,PPP,TINY GIANTS PRESCHOOL INC,1748 CLAY ST,SAN FRANCISCO,CA,94109-3613,02/19/2021,Paid in Full,24,100,169800.0,169800.0,0.0,,455186,Meadows Bank,"8912 Spanish Ridge Ave, Ste 100",LAS VEGAS,NV,89148-1311,U,N,N,Existing or more than 2 years old,SAN FRANCISCO,SAN FRANCISCO,CA,94109-3613,CA-11,11.0,624410.0,Unanswered,Not Hispanic or Latino,,127350.0,,21225.0,,,21225.0,Corporation,455186,Meadows Bank,LAS VEGAS,NV,Female Owned,Non-Veteran,,171037.45,01/19/2021
1005868506,02/18/2021,912,PPS,TAMALPAIS STRAWBERRY PRESCHOOLS INC,410 Sycamore Ave Ste B,Mill Valley,CA,94941-2280,01/11/2022,Paid in Full,60,100,169677.46,169677.46,0.0,,14624,Westamerica Bank,1108 Fifth Ave,SAN RAFAEL,CA,94901-2916,U,N,N,Existing or more than 2 years old,Mill Valley,MARIN,CA,94941-2280,CA-02,20.0,624410.0,Unanswered,Unknown/NotStated,,169676.46,,,,,,Non-Profit Organization,14624,Westamerica Bank,SAN RAFAEL,CA,Unanswered,Unanswered,Y,171044.18,12/21/2021
8307037701,05/01/2020,931,PPP,MONTESSORI SCHOOL OF TRACY INC,100 TRACY BLVD S,TRACY,CA,95376,06/17/2021,Paid in Full,24,100,169622.0,169622.0,0.0,,53803,"U.S. Bank, National Association",425 Walnut St,CINCINNATI,OH,45202-3956,U,N,N,Existing or more than 2 years old,TRACY,SAN JOAQUIN,CA,95376-0301,CA-09,47.0,624410.0,White,Unknown/NotStated,,169622.0,,,,,,Subchapter S Corporation,53803,"U.S. Bank, National Association",CINCINNATI,OH,Male Owned,Non-Veteran,,171393.61,05/18/2021
